Generator,Scenario,Category
3_Sherburne_County,nonfocus_MISO,Boiler (Coal)
3_Shiras,nonfocus_MISO,Boiler (Coal)
3_Sibley,nonfocus_SPP,Boiler (Coal)
3_Taconite_Harbor_Energy_Center,nonfocus_MISO,Boiler (Coal)
3_Walter_Scott_Jr_Energy_Center,nonfocus_MISO,Boiler (Coal)
3_Warrick,nonfocus_MISO,Boiler (Coal)
3_Weston,nonfocus_MISO,Boiler (Coal)
3_Willmar,nonfocus_MISO,Boiler (Coal)
30_Seminole__FL_,nonfocus_FRCC,Boiler (Coal)
31_Ebensburg_Power,nonfocus_PJM,Boiler (Coal)
3H_John_E_Amos,nonfocus_PJM,Boiler (Coal)
3R_John_E_Amos,nonfocus_PJM,Boiler (Coal)
4_1_Big_Bend,nonfocus_FRCC,Boiler (Coal)
4_1_Cross,nonfocus_SERC,Boiler (Coal)
4_1_Gallatin__TN_,nonfocus_TVA,Boiler (Coal)
4_1_H_L_Spurlock,nonfocus_PJM,Boiler (Coal)
4_1_Kingston,nonfocus_TVA,Boiler (Coal)
4_1_Nanticoke__OPG_,nonfocus_IESO,Boiler (Coal)
4_1_Roxboro,nonfocus_SERC,Boiler (Coal)
4_1_Shawnee,nonfocus_TVA,Boiler (Coal)
4_1_Winyah,nonfocus_SERC,Boiler (Coal)
4_AES_Petersburg,nonfocus_MISO,Boiler (Coal)
4_Barry,nonfocus_SERC,Boiler (Coal)
4_Boundary_Dam,nonfocus_MRO,Boiler (Coal)
4_Bowen,nonfocus_SERC,Boiler (Coal)
4_Chesterfield,nonfocus_PJM,Boiler (Coal)
4_Clay_Boswell,nonfocus_MISO,Boiler (Coal)
4_Clifty_Creek,nonfocus_PJM,Boiler (Coal)
4_Conesville,nonfocus_PJM,Boiler (Coal)
4_Dallman,nonfocus_MISO,Boiler (Coal)
4_G_G_Allen,nonfocus_SERC,Boiler (Coal)
4_George_Neal_South,nonfocus_MISO,Boiler (Coal)
4_Ghent,nonfocus_TVA,Boiler (Coal)
4_Gibson,nonfocus_MISO,Boiler (Coal)
4_Hammond,nonfocus_SERC,Boiler (Coal)
4_HMP_L_Station_Two_Henderson,nonfocus_MISO,Boiler (Coal)
4_Indian_River_Generating_Station,nonfocus_PJM,Boiler (Coal)
4_J_M_Stuart,nonfocus_PJM,Boiler (Coal)
4_James_H_Miller_Jr,nonfocus_SERC,Boiler (Coal)
4_James_River_Power_Station,nonfocus_SPP,Boiler (Coal)
4_Joppa_Steam,nonfocus_MISO,Boiler (Coal)
4_Kaukauna_Paper_Mill,nonfocus_MISO,Boiler (Coal)
4_Kyger_Creek,nonfocus_PJM,Boiler (Coal)
4_Labadie,nonfocus_MISO,Boiler (Coal)
4_Lansing,nonfocus_MISO,Boiler (Coal)
4_Lingan,nonfocus_NBSO,Boiler (Coal)
4_Marion,nonfocus_MISO,Boiler (Coal)
4_Marshall__NC_,nonfocus_SERC,Boiler (Coal)
4_Mill_Creek__KY_,nonfocus_TVA,Boiler (Coal)
4_Monroe__MI_,nonfocus_MISO,Boiler (Coal)
4_North_Omaha,nonfocus_SPP,Boiler (Coal)
4_Prairie_Creek,nonfocus_MISO,Boiler (Coal)
4_R_Gallagher,nonfocus_MISO,Boiler (Coal)
4_Scherer,nonfocus_SERC,Boiler (Coal)
4_Walter_Scott_Jr_Energy_Center,nonfocus_MISO,Boiler (Coal)
4_Warrick,nonfocus_MISO,Boiler (Coal)
4_Weston,nonfocus_MISO,Boiler (Coal)
5_1_Kingston,nonfocus_TVA,Boiler (Coal)
5_1_Shawnee,nonfocus_TVA,Boiler (Coal)
5_Barry,nonfocus_SERC,Boiler (Coal)
5_Biron_Mill,nonfocus_MISO,Boiler (Coal)
5_Boundary_Dam,nonfocus_MRO,Boiler (Coal)
5_Brandon,nonfocus_MH,Boiler (Coal)
5_Chesterfield,nonfocus_PJM,Boiler (Coal)
5_Clifty_Creek,nonfocus_PJM,Boiler (Coal)
5_Conesville,nonfocus_PJM,Boiler (Coal)
5_Crist,nonfocus_SERC,Boiler (Coal)
5_E_C_Gaston,nonfocus_SERC,Boiler (Coal)
5_Edgewater,nonfocus_MISO,Boiler (Coal)
5_FirstEnergy_W_H_Sammis,nonfocus_PJM,Boiler (Coal)
5_G_G_Allen,nonfocus_SERC,Boiler (Coal)
5_Gibson,nonfocus_MISO,Boiler (Coal)
5_Hawthorn,nonfocus_SPP,Boiler (Coal)
5_James_E__Rogers_Energy_Complex,nonfocus_SERC,Boiler (Coal)
5_James_River_Power_Station,nonfocus_SPP,Boiler (Coal)
5_Joppa_Steam,nonfocus_MISO,Boiler (Coal)
5_Kyger_Creek,nonfocus_PJM,Boiler (Coal)
5_North_Omaha,nonfocus_SPP,Boiler (Coal)
5_Powerton,nonfocus_PJM,Boiler (Coal)
5_Riverside,nonfocus_MISO,Boiler (Coal)
5_Robert_A_Reid,nonfocus_MISO,Boiler (Coal)
5_Trenton__NSPI_,nonfocus_NBSO,Boiler (Coal)
6_1_Kingston,nonfocus_TVA,Boiler (Coal)
6_1_Shawnee,nonfocus_TVA,Boiler (Coal)
6_Archer_Daniels_Midland_Cedar_Rapids,nonfocus_MISO,Boiler (Coal)
6_Boundary_Dam,nonfocus_MRO,Boiler (Coal)
6_Chesterfield,nonfocus_PJM,Boiler (Coal)
6_Clifty_Creek,nonfocus_PJM,Boiler (Coal)
6_Conesville,nonfocus_PJM,Boiler (Coal)
6_Crist,nonfocus_SERC,Boiler (Coal)
6_FirstEnergy_W_H_Sammis,nonfocus_PJM,Boiler (Coal)
6_Havana,nonfocus_MISO,Boiler (Coal)
6_James_De_Young,nonfocus_MISO,Boiler (Coal)
6_James_E__Rogers_Energy_Complex,nonfocus_SERC,Boiler (Coal)
6_John_P_Madgett,nonfocus_MISO,Boiler (Coal)
6_Joppa_Steam,nonfocus_MISO,Boiler (Coal)
6_Powerton,nonfocus_PJM,Boiler (Coal)
6_Streeter_Station,nonfocus_MISO,Boiler (Coal)
6_Trenton__NSPI_,nonfocus_NBSO,Boiler (Coal)
7_1_Kingston,nonfocus_TVA,Boiler (Coal)
7_1_Shawnee,nonfocus_TVA,Boiler (Coal)
7_Ames_Electric_Services_Power_Plant,nonfocus_MISO,Boiler (Coal)
7_Columbia__MO_,nonfocus_MISO,Boiler (Coal)
7_Crist,nonfocus_SERC,Boiler (Coal)
7_FirstEnergy_W_H_Sammis,nonfocus_PJM,Boiler (Coal)
7_Lon_Wright,nonfocus_SPP,Boiler (Coal)
7_Miami_Fort,nonfocus_PJM,Boiler (Coal)
8_1_Kingston,nonfocus_TVA,Boiler (Coal)
8_1_Shawnee,nonfocus_TVA,Boiler (Coal)
8_Ames_Electric_Services_Power_Plant,nonfocus_MISO,Boiler (Coal)
8_Gorgas,nonfocus_SERC,Boiler (Coal)
8_Lon_Wright,nonfocus_SPP,Boiler (Coal)
8_Miami_Fort,nonfocus_PJM,Boiler (Coal)
8_Muscatine_Plant__1,nonfocus_MISO,Boiler (Coal)
8_Pulliam,nonfocus_MISO,Boiler (Coal)
8_South_Oak_Creek,nonfocus_MISO,Boiler (Coal)
9_1_Kingston,nonfocus_TVA,Boiler (Coal)
9_1_Shawnee,nonfocus_TVA,Boiler (Coal)
9_Avon_Lake,nonfocus_PJM,Boiler (Coal)
9_Gorgas,nonfocus_SERC,Boiler (Coal)
9_Manitowoc,nonfocus_MISO,Boiler (Coal)
9_Muscatine_Plant__1,nonfocus_MISO,Boiler (Coal)
A_Birchwood_Power,nonfocus_PJM,Boiler (Coal)
A_Edgecombe_Genco_LLC,nonfocus_PJM,Boiler (Coal)
A_J_H_Campbell,nonfocus_MISO,Boiler (Coal)
A_Muscatine_Plant__1,nonfocus_MISO,Boiler (Coal)
A_Spruance_Genco_LLC,nonfocus_PJM,Boiler (Coal)
B_Edgecombe_Genco_LLC,nonfocus_PJM,Boiler (Coal)
B_J_H_Campbell,nonfocus_MISO,Boiler (Coal)
B_Spruance_Genco_LLC,nonfocus_PJM,Boiler (Coal)
C_Spruance_Genco_LLC,nonfocus_PJM,Boiler (Coal)
D_Spruance_Genco_LLC,nonfocus_PJM,Boiler (Coal)
H_Hennepin_Power_Station,nonfocus_MISO,Boiler (Coal)
H_Herbert_A_Wagner,nonfocus_PJM,Boiler (Coal)
H1_Mt_Storm,nonfocus_PJM,Boiler (Coal)
H2_Mt_Storm,nonfocus_PJM,Boiler (Coal)
L_Hennepin_Power_Station,nonfocus_MISO,Boiler (Coal)
L_Herbert_A_Wagner,nonfocus_PJM,Boiler (Coal)
L1_Mt_Storm,nonfocus_PJM,Boiler (Coal)
L2_Mt_Storm,nonfocus_PJM,Boiler (Coal)
S1_FirstEnergy_Eastlake,nonfocus_PJM,Boiler (Coal)
S2_FirstEnergy_Eastlake,nonfocus_PJM,Boiler (Coal)
S3_FirstEnergy_Eastlake,nonfocus_PJM,Boiler (Coal)
S4_FirstEnergy_Eastlake,nonfocus_PJM,Boiler (Coal)
S5_FirstEnergy_Eastlake,nonfocus_PJM,Boiler (Coal)
SV_FirstEnergy_Lake_Shore,nonfocus_PJM,Boiler (Coal)
W1_Luke_Mill,nonfocus_PJM,Boiler (Coal)
1_1_,nonfocus_SPP,Boiler (Diesel Oil)
1_1_Covanta_Essex_Company,nonfocus_PJM,Boiler (Diesel Oil)
1_1_Covanta_Niagara_LP,nonfocus_NYISO,Boiler (Diesel Oil)
1_1_Eddystone_Generating_Station,nonfocus_PJM,Boiler (Diesel Oil)
1_1_Hillsborough_County_Resource_Recovery,nonfocus_FRCC,Boiler (Diesel Oil)
1_1_Lee_County_Solid_Waste_Energy,nonfocus_FRCC,Boiler (Diesel Oil)
1_1_Mosaic_New_Wales_Operations,nonfocus_FRCC,Boiler (Diesel Oil)
1_1_Pinellas_County_Resource_Recovery,nonfocus_FRCC,Boiler (Diesel Oil)
1_A_Wheelabrator_Portsmouth,nonfocus_PJM,Boiler (Diesel Oil)
1_ABBK_Biomass_Plant,nonfocus_SPP,Boiler (Diesel Oil)
1_B_Wheelabrator_Portsmouth,nonfocus_PJM,Boiler (Diesel Oil)
1_C_Wheelabrator_Portsmouth,nonfocus_PJM,Boiler (Diesel Oil)
1_Canal,nonfocus_ISONE,Boiler (Diesel Oil)
1_Cibro_Petroleum,nonfocus_NYISO,Boiler (Diesel Oil)
1_Covanta_Babylon_Inc,nonfocus_NYISO,Boiler (Diesel Oil)
1_Covanta_Bristol_Energy,nonfocus_ISONE,Boiler (Diesel Oil)
1_Covanta_Delaware_Valley,nonfocus_PJM,Boiler (Diesel Oil)
1_Covanta_Haverhill,nonfocus_ISONE,Boiler (Diesel Oil)
1_Covanta_Hempstead,nonfocus_NYISO,Boiler (Diesel Oil)
1_Covanta_Hennepin_Energy,nonfocus_MISO,Boiler (Diesel Oil)
1_Covanta_Lake_County_Energy,nonfocus_FRCC,Boiler (Diesel Oil)
1_Covanta_Plymouth_Renewable_Energy,nonfocus_PJM,Boiler (Diesel Oil)
1_Covanta_Southeastern_Connecticut_Company,nonfocus_ISONE,Boiler (Diesel Oil)
1_Covanta_Tulsa_Renewable_Energy_LLC,nonfocus_SPP,Boiler (Diesel Oil)
1_Covanta_Warren_Energy,nonfocus_PJM,Boiler (Diesel Oil)
1_Duluth_Paper_Mill,nonfocus_MISO,Boiler (Diesel Oil)
1_Dutchess_Cnty_Resource_Recovery_Facility,nonfocus_NYISO,Boiler (Diesel Oil)
1_Elk_River,nonfocus_MISO,Boiler (Diesel Oil)
1_Exeter_Energy_LP,nonfocus_ISONE,Boiler (Diesel Oil)
1_Fairless_Hills,nonfocus_PJM,Boiler (Diesel Oil)
1_Gazmont,nonfocus_HQ,Boiler (Diesel Oil)
1_Glen_Ullin_Station_6,nonfocus_MISO,Boiler (Diesel Oil)
1_Greater_Detroit_Resource_Recovery,nonfocus_MISO,Boiler (Diesel Oil)
1_Herbert_A_Wagner,nonfocus_PJM,Boiler (Diesel Oil)
1_Huntington_Resource_Recovery_Facility,nonfocus_NYISO,Boiler (Diesel Oil)
1_Kent_County_Waste_to_Energy_Facility,nonfocus_MISO,Boiler (Diesel Oil)
1_Lancaster_County_Resource_Recovery,nonfocus_PJM,Boiler (Diesel Oil)
1_MacArthur_Waste_to_Energy_Facility,nonfocus_NYISO,Boiler (Diesel Oil)
1_McKay_Bay_Facility,nonfocus_FRCC,Boiler (Diesel Oil)
1_Miami_Dade_County_Resource_Recovery_Fac,nonfocus_FRCC,Boiler (Diesel Oil)
1_Montgomery_County_Resource_Recovery,nonfocus_PJM,Boiler (Diesel Oil)
1_Mosaic_Co_Tampa_Facility,nonfocus_FRCC,Boiler (Diesel Oil)
1_Newington,nonfocus_ISONE,Boiler (Diesel Oil)
1_North_Bend_Carbon,nonfocus_MISO,Boiler (Diesel Oil)
1_Northern_Border_Pipeline_Heat_Recovery,nonfocus_SPP,Boiler (Diesel Oil)
1_Onondaga_County_Resource_Recovery,nonfocus_NYISO,Boiler (Diesel Oil)
1_OREG_3_Inc,nonfocus_MISO,Boiler (Diesel Oil)
1_Oswego_County_Energy_Recovery,nonfocus_NYISO,Boiler (Diesel Oil)
1_Palm_Beach_Renewable_Energy_Facility_1,nonfocus_FRCC,Boiler (Diesel Oil)
1_Pasco_Cnty_Solid_Waste_Resource_Recovery,nonfocus_FRCC,Boiler (Diesel Oil)
1_Penobscot_Energy_Recovery,nonfocus_ISONE,Boiler (Diesel Oil)
1_Pioneer_Valley_Resource_Recovery,nonfocus_ISONE,Boiler (Diesel Oil)
1_Red_Wing,nonfocus_MISO,Boiler (Diesel Oil)
1_Regional_Waste_Systems,nonfocus_ISONE,Boiler (Diesel Oil)
1_Roseton_Generating_Facility,nonfocus_NYISO,Boiler (Diesel Oil)
1_SEMASS_Resource_Recovery,nonfocus_ISONE,Boiler (Diesel Oil)
1_Swift_Creek_Chemical_Complex,nonfocus_FRCC,Boiler (Diesel Oil)
1_The_Mosaic_Company__Plant_City_Facility,nonfocus_FRCC,Boiler (Diesel Oil)
1_Wheelabrator_Baltimore_Refuse,nonfocus_PJM,Boiler (Diesel Oil)
1_Wheelabrator_Bridgeport,nonfocus_ISONE,Boiler (Diesel Oil)
1_Wheelabrator_Concord_Facility,nonfocus_ISONE,Boiler (Diesel Oil)
1_Wheelabrator_Falls,nonfocus_PJM,Boiler (Diesel Oil)
1_Wheelabrator_Gloucester_LP,nonfocus_PJM,Boiler (Diesel Oil)
1_Wheelabrator_Lisbon,nonfocus_ISONE,Boiler (Diesel Oil)
1_Wheelabrator_Millbury_Facility,nonfocus_ISONE,Boiler (Diesel Oil)
1_Wheelabrator_North_Andover,nonfocus_ISONE,Boiler (Diesel Oil)
1_Wheelabrator_Saugus,nonfocus_ISONE,Boiler (Diesel Oil)
1_Wheelabrator_South_Broward,nonfocus_FRCC,Boiler (Diesel Oil)
1_Wheelabrator_Westchester,nonfocus_NYISO,Boiler (Diesel Oil)
1_Wilmarth,nonfocus_MISO,Boiler (Diesel Oil)
1_York_County_Resource_Recovery,nonfocus_PJM,Boiler (Diesel Oil)
2_1_,nonfocus_SPP,Boiler (Diesel Oil)
2_1_Archbald_Power_Station,nonfocus_PJM,Boiler (Diesel Oil)
2_1_Covanta_Essex_Company,nonfocus_PJM,Boiler (Diesel Oil)
2_1_Covanta_Niagara_LP,nonfocus_NYISO,Boiler (Diesel Oil)
2_1_Eddystone_Generating_Station,nonfocus_PJM,Boiler (Diesel Oil)
2_1_Hillsborough_County_Resource_Recovery,nonfocus_FRCC,Boiler (Diesel Oil)
2_1_Lee_County_Solid_Waste_Energy,nonfocus_FRCC,Boiler (Diesel Oil)
2_1_Mosaic_New_Wales_Operations,nonfocus_FRCC,Boiler (Diesel Oil)
2_1_Pinellas_County_Resource_Recovery,nonfocus_FRCC,Boiler (Diesel Oil)
2_A_Wheelabrator_Portsmouth,nonfocus_PJM,Boiler (Diesel Oil)
2_B_Wheelabrator_Portsmouth,nonfocus_PJM,Boiler (Diesel Oil)
2_C_Wheelabrator_Portsmouth,nonfocus_PJM,Boiler (Diesel Oil)
2_Canal,nonfocus_ISONE,Boiler (Diesel Oil)
2_Covanta_Southeastern_Connecticut_Company,nonfocus_ISONE,Boiler (Diesel Oil)
2_Elk_River,nonfocus_MISO,Boiler (Diesel Oil)
2_Fairless_Hills,nonfocus_PJM,Boiler (Diesel Oil)
2_Palm_Beach_Renewable_Energy_Facility_2,nonfocus_FRCC,Boiler (Diesel Oil)
2_Roseton_Generating_Facility,nonfocus_NYISO,Boiler (Diesel Oil)
2_SEMASS_Resource_Recovery,nonfocus_ISONE,Boiler (Diesel Oil)
2_Wheelabrator_Concord_Facility,nonfocus_ISONE,Boiler (Diesel Oil)
2_Wheelabrator_Gloucester_LP,nonfocus_PJM,Boiler (Diesel Oil)
2_Wilmarth,nonfocus_MISO,Boiler (Diesel Oil)
3_1_,nonfocus_SPP,Boiler (Diesel Oil)
3_1_Mosaic_New_Wales_Operations,nonfocus_FRCC,Boiler (Diesel Oil)
3_Elk_River,nonfocus_MISO,Boiler (Diesel Oil)
3_Wheelabrator_Concord_Facility,nonfocus_ISONE,Boiler (Diesel Oil)
3_Wheelabrator_Hudson_Falls,nonfocus_NYISO,Boiler (Diesel Oil)
3_Yorktown,nonfocus_PJM,Boiler (Diesel Oil)
4_1_,nonfocus_SPP,Boiler (Diesel Oil)
4_Middletown,nonfocus_ISONE,Boiler (Diesel Oil)
4_Olmsted_Waste_Energy,nonfocus_MISO,Boiler (Diesel Oil)
4_Wheelabrator_Concord_Facility,nonfocus_ISONE,Boiler (Diesel Oil)
4_William_F_Wyman,nonfocus_ISONE,Boiler (Diesel Oil)
5_1_,nonfocus_SPP,Boiler (Diesel Oil)
5_Montville_Station,nonfocus_ISONE,Boiler (Diesel Oil)
5_Olmsted_Waste_Energy,nonfocus_MISO,Boiler (Diesel Oil)
5_Oswego_Harbor_Power,nonfocus_NYISO,Boiler (Diesel Oil)
5_Possum_Point,nonfocus_PJM,Boiler (Diesel Oil)
6_1_,nonfocus_SPP,Boiler (Diesel Oil)
6_Oswego_Harbor_Power,nonfocus_NYISO,Boiler (Diesel Oil)
8_Vienna_Operations,nonfocus_PJM,Boiler (Diesel Oil)
A_Bay_County_Waste_to_Energy,nonfocus_SERC,Boiler (Diesel Oil)
A_Covanta_Alexandria_Arlington_Energy,nonfocus_PJM,Boiler (Diesel Oil)
A_Covanta_Fairfax_Energy,nonfocus_PJM,Boiler (Diesel Oil)
B_Covanta_Fairfax_Energy,nonfocus_PJM,Boiler (Diesel Oil)
1_1_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
1_1_Big_Cajun_1,nonfocus_MISO,Boiler (Natural Gas)
1_1_Brame_Energy_Center,nonfocus_MISO,Boiler (Natural Gas)
1_1_Cardinal_Power__Sithe_,nonfocus_IESO,Boiler (Natural Gas)
1_1_Chalk_Point_LLC,nonfocus_PJM,Boiler (Natural Gas)
1_1_Horseshoe_Lake,nonfocus_SPP,Boiler (Natural Gas)
1_1_Indian_River,nonfocus_FRCC,Boiler (Natural Gas)
1_1_Jones,nonfocus_SPP,Boiler (Natural Gas)
1_1_Lewis_Creek,nonfocus_MISO,Boiler (Natural Gas)
1_1_Louis_Doc_Bonin,nonfocus_MISO,Boiler (Natural Gas)
1_1_Mooreland,nonfocus_SPP,Boiler (Natural Gas)
1_1_Northeastern,nonfocus_SPP,Boiler (Natural Gas)
1_1_Northport,nonfocus_NYISO,Boiler (Natural Gas)
1_1_Ravenswood,nonfocus_NYISO,Boiler (Natural Gas)
1_1_Riverside__OK_,nonfocus_SPP,Boiler (Natural Gas)
1_1_Sabine,nonfocus_MISO,Boiler (Natural Gas)
1_1_Seminole__OK_,nonfocus_SPP,Boiler (Natural Gas)
1_1_Teche,nonfocus_MISO,Boiler (Natural Gas)
1_1_Vero_Beach_Municipal_Power_Plant,nonfocus_FRCC,Boiler (Natural Gas)
1_1_Waterford_1___2,nonfocus_MISO,Boiler (Natural Gas)
1_1_Wilkes,nonfocus_SPP,Boiler (Natural Gas)
1_1_Willow_Glen,nonfocus_MISO,Boiler (Natural Gas)
1_2_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
1_2_Ravenswood,nonfocus_NYISO,Boiler (Natural Gas)
1_3_,nonfocus_MRO,Boiler (Natural Gas)
1_3_C_W_Burdick,nonfocus_SPP,Boiler (Natural Gas)
1_3_Moselle,nonfocus_MISO,Boiler (Natural Gas)
1_4_,nonfocus_MRO,Boiler (Natural Gas)
1_A_Butler_Warner_Generation_Plant,nonfocus_SERC,Boiler (Natural Gas)
1_Baxter_Wilson,nonfocus_MISO,Boiler (Natural Gas)
1_Borger_Plant,nonfocus_SPP,Boiler (Natural Gas)
1_Brighton_Beach,nonfocus_IESO,Boiler (Natural Gas)
1_Bucksport_Generation_LLC,nonfocus_ISONE,Boiler (Natural Gas)
1_Earl_F_Wisdom,nonfocus_SPP,Boiler (Natural Gas)
1_East_12th_Street,nonfocus_SPP,Boiler (Natural Gas)
1_Engineered_Carbons_Borger_Cogen,nonfocus_SPP,Boiler (Natural Gas)
1_Fort_Dodge,nonfocus_SPP,Boiler (Natural Gas)
1_Gerald_Andrus,nonfocus_MISO,Boiler (Natural Gas)
1_Greenwood__MI_,nonfocus_MISO,Boiler (Natural Gas)
1_Haverhill_North_Cogeneration_Facility,nonfocus_PJM,Boiler (Natural Gas)
1_Henderson,nonfocus_MISO,Boiler (Natural Gas)
1_Houma,nonfocus_MISO,Boiler (Natural Gas)
1_Kingsley_Falls,nonfocus_HQ,Boiler (Natural Gas)
1_Knox_Lee,nonfocus_SPP,Boiler (Natural Gas)
1_Lake_Catherine,nonfocus_MISO,Boiler (Natural Gas)
1_Malden_Mills,nonfocus_ISONE,Boiler (Natural Gas)
1_Mannington_Mills,nonfocus_PJM,Boiler (Natural Gas)
1_McClellan__AR_,nonfocus_MISO,Boiler (Natural Gas)
1_Middletown_Coke_Company__LLC,nonfocus_PJM,Boiler (Natural Gas)
1_MU_Combined_Heat_and_Power_Plant,nonfocus_MISO,Boiler (Natural Gas)
1_Murray_Gill,nonfocus_SPP,Boiler (Natural Gas)
1_Philadelphia_Refinery,nonfocus_PJM,Boiler (Natural Gas)
1_Selkirk__MH_,nonfocus_MH,Boiler (Natural Gas)
1_Tufts_Cove,nonfocus_NBSO,Boiler (Natural Gas)
1_Uncasville_Mill,nonfocus_ISONE,Boiler (Natural Gas)
1_Yale_Central_Power_Plant,nonfocus_ISONE,Boiler (Natural Gas)
12_1_Martin,nonfocus_FRCC,Boiler (Natural Gas)
13_1_Martin,nonfocus_FRCC,Boiler (Natural Gas)
1X_Franklin_Heating_Station,nonfocus_MISO,Boiler (Natural Gas)
2_1_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
2_1_Big_Cajun_1,nonfocus_MISO,Boiler (Natural Gas)
2_1_C_D_McIntosh_Jr,nonfocus_FRCC,Boiler (Natural Gas)
2_1_Chalk_Point_LLC,nonfocus_PJM,Boiler (Natural Gas)
2_1_Indian_River,nonfocus_FRCC,Boiler (Natural Gas)
2_1_Jones,nonfocus_SPP,Boiler (Natural Gas)
2_1_Lewis_Creek,nonfocus_MISO,Boiler (Natural Gas)
2_1_Louis_Doc_Bonin,nonfocus_MISO,Boiler (Natural Gas)
2_1_Manatee,nonfocus_FRCC,Boiler (Natural Gas)
2_1_Mooreland,nonfocus_SPP,Boiler (Natural Gas)
2_1_Nine_Mile_Point,nonfocus_MISO,Boiler (Natural Gas)
2_1_Northport,nonfocus_NYISO,Boiler (Natural Gas)
2_1_Paulsboro_Refinery,nonfocus_PJM,Boiler (Natural Gas)
2_1_R_S_Nelson,nonfocus_MISO,Boiler (Natural Gas)
2_1_Ravenswood,nonfocus_NYISO,Boiler (Natural Gas)
2_1_Riverside__OK_,nonfocus_SPP,Boiler (Natural Gas)
2_1_Sabine,nonfocus_MISO,Boiler (Natural Gas)
2_1_Seminole__OK_,nonfocus_SPP,Boiler (Natural Gas)
2_1_Waterford_1___2,nonfocus_MISO,Boiler (Natural Gas)
2_1_Wilkes,nonfocus_SPP,Boiler (Natural Gas)
2_1_Willow_Glen,nonfocus_MISO,Boiler (Natural Gas)
2_2_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
2_2_Ravenswood,nonfocus_NYISO,Boiler (Natural Gas)
2_Bowline_Point,nonfocus_NYISO,Boiler (Natural Gas)
2_Brighton_Beach,nonfocus_IESO,Boiler (Natural Gas)
2_Bucksport_Generation_LLC,nonfocus_ISONE,Boiler (Natural Gas)
2_Garden_City,nonfocus_SPP,Boiler (Natural Gas)
2_International_Paper_Hudson_River_Mill,nonfocus_NYISO,Boiler (Natural Gas)
2_Malden_Mills,nonfocus_ISONE,Boiler (Natural Gas)
2_Mannington_Mills,nonfocus_PJM,Boiler (Natural Gas)
2_Ottawa__TRACOG_,nonfocus_IESO,Boiler (Natural Gas)
2_Ponca,nonfocus_SPP,Boiler (Natural Gas)
2_Selkirk__MH_,nonfocus_MH,Boiler (Natural Gas)
2_Seminole__OK_,nonfocus_SPP,Boiler (Natural Gas)
2_Tufts_Cove,nonfocus_NBSO,Boiler (Natural Gas)
2_Ty_Cooke,nonfocus_SPP,Boiler (Natural Gas)
2_Yale_Central_Power_Plant,nonfocus_ISONE,Boiler (Natural Gas)
3_1_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
3_1_C_D_McIntosh_Jr,nonfocus_FRCC,Boiler (Natural Gas)
3_1_Gordon_Evans_Energy_Center,nonfocus_SPP,Boiler (Natural Gas)
3_1_Indian_River,nonfocus_FRCC,Boiler (Natural Gas)
3_1_Nine_Mile_Point,nonfocus_MISO,Boiler (Natural Gas)
3_1_Ravenswood,nonfocus_NYISO,Boiler (Natural Gas)
3_1_Seminole__OK_,nonfocus_SPP,Boiler (Natural Gas)
3_2_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
3_2_Ravenswood,nonfocus_NYISO,Boiler (Natural Gas)
3_Brighton_Beach,nonfocus_IESO,Boiler (Natural Gas)
3_Bucksport_Generation_LLC,nonfocus_ISONE,Boiler (Natural Gas)
3_Dan_E_Karn,nonfocus_MISO,Boiler (Natural Gas)
3_Edge_Moor,nonfocus_PJM,Boiler (Natural Gas)
3_Essential_Power_Massachusetts_LLC,nonfocus_ISONE,Boiler (Natural Gas)
3_Mannington_Mills,nonfocus_PJM,Boiler (Natural Gas)
3_McKee_Run,nonfocus_PJM,Boiler (Natural Gas)
3_TalenEnergy_Martins_Creek,nonfocus_PJM,Boiler (Natural Gas)
3_Trigen_St__Louis,nonfocus_MISO,Boiler (Natural Gas)
3_Tufts_Cove,nonfocus_NBSO,Boiler (Natural Gas)
4_1_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
4_1_Gordon_Evans_Energy_Center,nonfocus_SPP,Boiler (Natural Gas)
4_1_Seminole__OK_,nonfocus_SPP,Boiler (Natural Gas)
4_2_Astoria_Generating_Station,nonfocus_NYISO,Boiler (Natural Gas)
4_Dan_E_Karn,nonfocus_MISO,Boiler (Natural Gas)
4_Delaware_City_Plant,nonfocus_PJM,Boiler (Natural Gas)
4_Edge_Moor,nonfocus_PJM,Boiler (Natural Gas)
4_TalenEnergy_Martins_Creek,nonfocus_PJM,Boiler (Natural Gas)
4_Tufts_Cove,nonfocus_NBSO,Boiler (Natural Gas)
5_1_Gordon_Evans_Energy_Center,nonfocus_SPP,Boiler (Natural Gas)
5_Edge_Moor,nonfocus_PJM,Boiler (Natural Gas)
5_Tufts_Cove,nonfocus_NBSO,Boiler (Natural Gas)
5_Wellington_1,nonfocus_SPP,Boiler (Natural Gas)
6_New_Ulm,nonfocus_MISO,Boiler (Natural Gas)
