Generator,band,Heat Rate,Load Point,Scenario
3C_Marshalltown,3,12989.62333,44.53571429,focus_MISO
3C_Marshalltown,4,14263.58551,37.80357143,focus_MISO
3C_Marshalltown,5,14536.49168,31.07142857,focus_MISO
1_ExxonMobil_Baton_Rouge_Turbine_Generator,1,12046.73702,75,focus_MISO
1_ExxonMobil_Baton_Rouge_Turbine_Generator,2,12161.66644,70.87912088,focus_MISO
1_ExxonMobil_Baton_Rouge_Turbine_Generator,3,12393.4436,66.75824176,focus_MISO
1_ExxonMobil_Baton_Rouge_Turbine_Generator,4,12560.345,62.63736264,focus_MISO
1_ExxonMobil_Baton_Rouge_Turbine_Generator,5,12818.35678,58.51648352,focus_MISO
106_1_NA,1,10547.6935,196,focus_SPP
106_1_NA,2,10645.47664,188.8911917,focus_SPP
106_1_NA,3,10814.90013,181.7823834,focus_SPP
106_1_NA,4,10801.70067,174.6735751,focus_SPP
106_1_NA,5,10887.26898,167.5647668,focus_SPP
1_Red_Shield_Envir_Old_Town_Facility,1,14056.7227,16,focus_ISONE
1_Red_Shield_Envir_Old_Town_Facility,2,14505.64742,13.625,focus_ISONE
1_Red_Shield_Envir_Old_Town_Facility,3,14248.114,11.25,focus_ISONE
1_Red_Shield_Envir_Old_Town_Facility,4,12049.57703,8.875,focus_ISONE
1_Red_Shield_Envir_Old_Town_Facility,5,11303.28093,6.5,focus_ISONE
2_Selkirk_Cogen,1,8685.401778,7.6,focus_NYISO
2_Selkirk_Cogen,2,8382.035723,6.386111111,focus_NYISO
2_Selkirk_Cogen,3,8568.798195,5.172222222,focus_NYISO
2_Selkirk_Cogen,4,9006.540841,3.958333333,focus_NYISO
2_Selkirk_Cogen,5,8146.356995,2.744444444,focus_NYISO
C1_S1_C2_Masspower,1,7721.017524,245.16,focus_ISONE
C1_S1_C2_Masspower,2,7906.53175,222.1084513,focus_ISONE
C1_S1_C2_Masspower,3,8099.703237,199.0569027,focus_ISONE
C1_S1_C2_Masspower,4,8397.50788,176.005354,focus_ISONE
C1_S1_C2_Masspower,5,8817.605593,152.9538053,focus_ISONE
4_Prairie_Creek,1,11635.55741,162.5,focus_MISO
4_Prairie_Creek,2,11844.6357,149.5911215,focus_MISO
4_Prairie_Creek,3,11744.40199,136.682243,focus_MISO
4_Prairie_Creek,4,12101.39996,123.7733645,focus_MISO
4_Prairie_Creek,5,12474.8291,110.864486,focus_MISO
1_Morgantown_Energy_Facility,1,11158.68047,50,focus_PJM
1_Morgantown_Energy_Facility,2,10942.13155,42.0045045,focus_PJM
1_Morgantown_Energy_Facility,3,11028.79543,34.00900901,focus_PJM
1_Morgantown_Energy_Facility,4,11110.17593,26.01351351,focus_PJM
1_Morgantown_Energy_Facility,5,11574.09697,18.01801802,focus_PJM
Midland_Cogen_Venture,1,7658.757579,1853.5,focus_MISO
Midland_Cogen_Venture,2,8572.601894,1418.689212,focus_MISO
Midland_Cogen_Venture,3,11127.93118,983.8784247,focus_MISO
Midland_Cogen_Venture,4,11184.73651,549.067637,focus_MISO
Midland_Cogen_Venture,5,21265.13445,114.2568493,focus_MISO
1_Covanta_Delaware_Valley,1,9526.734984,75,focus_PJM
1_Covanta_Delaware_Valley,2,9832.120039,59.48741007,focus_PJM
1_Covanta_Delaware_Valley,3,8501.133238,43.97482014,focus_PJM
1_Covanta_Delaware_Valley,4,9271.601726,28.46223022,focus_PJM
1_Covanta_Delaware_Valley,5,10124.51335,12.94964029,focus_PJM
1_Camden_Plant_Holding_LLC,1,8739.630364,145,focus_PJM
1_Camden_Plant_Holding_LLC,2,9282.53081,134.8894558,focus_PJM
1_Camden_Plant_Holding_LLC,3,8945.000237,124.7789116,focus_PJM
1_Camden_Plant_Holding_LLC,4,8862.678256,114.6683673,focus_PJM
1_Camden_Plant_Holding_LLC,5,9081.740764,104.5578231,focus_PJM
6_Indeck_Jonesboro_Energy_Center,1,16131.30881,27.38,focus_ISONE
6_Indeck_Jonesboro_Energy_Center,2,16644.54592,25.09833333,focus_ISONE
6_Indeck_Jonesboro_Energy_Center,3,17196.08032,22.81666667,focus_ISONE
6_Indeck_Jonesboro_Energy_Center,4,17071.66563,20.535,focus_ISONE
6_Indeck_Jonesboro_Energy_Center,5,17071.19904,18.25333333,focus_ISONE
1_Sabine_River_Works,1,12046.96067,75,focus_MISO
1_Sabine_River_Works,2,12568.82258,67.35197368,focus_MISO
1_Sabine_River_Works,3,13131.57775,59.70394737,focus_MISO
1_Sabine_River_Works,4,13540.09446,52.05592105,focus_MISO
1_Sabine_River_Works,5,14740.30851,44.40789474,focus_MISO
1_Coralville_GT,1,10095.99528,16,focus_MISO
1_Coralville_GT,2,10288.58341,15.53488372,focus_MISO
1_Coralville_GT,3,10426.47435,15.06976744,focus_MISO
1_Coralville_GT,4,10478.19081,14.60465116,focus_MISO
1_Coralville_GT,5,10637.39588,14.13953488,focus_MISO
2_Coralville_GT,1,8987.649134,16,focus_MISO
2_Coralville_GT,2,9091.975636,15.28,focus_MISO
2_Coralville_GT,3,10635.33679,14.56,focus_MISO
2_Coralville_GT,4,11755.39341,13.84,focus_MISO
2_Coralville_GT,5,12267.56286,13.12,focus_MISO
3_Coralville_GT,1,9605.611082,16,focus_MISO
3_Coralville_GT,2,9883.168059,14.16666667,focus_MISO
3_Coralville_GT,3,10235.41578,12.33333333,focus_MISO
3_Coralville_GT,4,10720.04901,10.5,focus_MISO
3_Coralville_GT,5,10939.10848,8.666666667,focus_MISO
4_Coralville_GT,1,10741.00164,16,focus_MISO
4_Coralville_GT,2,11154.90404,14.93333333,focus_MISO
4_Coralville_GT,3,11285.6511,13.86666667,focus_MISO
4_Coralville_GT,4,11159.15334,12.8,focus_MISO
4_Coralville_GT,5,11500.30324,11.73333333,focus_MISO
107_1_NA,1,11218.50965,143,focus_SPP
107_1_NA,2,11004.47051,133.1755725,focus_SPP
107_1_NA,3,11336.08642,123.351145,focus_SPP
107_1_NA,4,11766.3027,113.5267176,focus_SPP
107_1_NA,5,12201.88677,103.7022901,focus_SPP
1_Kenilworth_Energy_Facility,1,6443.402837,27,focus_PJM
1_Kenilworth_Energy_Facility,2,9204.883114,23.625,focus_PJM
1_Kenilworth_Energy_Facility,3,9138.205945,20.25,focus_PJM
1_Kenilworth_Energy_Facility,4,10553.57569,16.875,focus_PJM
1_Kenilworth_Energy_Facility,5,12516.25718,13.5,focus_PJM
1_Ada_Cogeneration_LP,1,7938.061353,30,focus_MISO
1_Ada_Cogeneration_LP,2,7815.095146,24.3,focus_MISO
1_Ada_Cogeneration_LP,3,8259.57346,18.6,focus_MISO
1_Ada_Cogeneration_LP,4,11188.08047,12.9,focus_MISO
1_Ada_Cogeneration_LP,5,15671.08012,7.2,focus_MISO
5_Riverside,1,9573.271657,124,focus_MISO
5_Riverside,2,9236.498895,102.1652174,focus_MISO
5_Riverside,3,9775.081154,80.33043478,focus_MISO
5_Riverside,4,10210.84185,58.49565217,focus_MISO
5_Riverside,5,13239.27219,36.66086957,focus_MISO
1_Grayling_Generating_Station,1,14914.89999,36,focus_MISO
1_Grayling_Generating_Station,2,15028.12861,34.27659574,focus_MISO
1_Grayling_Generating_Station,3,15275.5407,32.55319149,focus_MISO
1_Grayling_Generating_Station,4,15855.64358,30.82978723,focus_MISO
1_Grayling_Generating_Station,5,15198.05883,29.10638298,focus_MISO
3_Walter_Scott_Jr_Energy_Center,1,9864.558737,757,focus_MISO
3_Walter_Scott_Jr_Energy_Center,2,10299.9694,639.6042781,focus_MISO
3_Walter_Scott_Jr_Energy_Center,3,10605.46232,522.2085561,focus_MISO
3_Walter_Scott_Jr_Energy_Center,4,10499.90706,404.8128342,focus_MISO
3_Walter_Scott_Jr_Energy_Center,5,9996.286163,287.4171123,focus_MISO
4_Walter_Scott_Jr_Energy_Center,1,9350.818089,870,focus_MISO
4_Walter_Scott_Jr_Energy_Center,2,9417.30163,752.8846154,focus_MISO
4_Walter_Scott_Jr_Energy_Center,3,9450.409282,635.7692308,focus_MISO
4_Walter_Scott_Jr_Energy_Center,4,9559.58389,518.6538462,focus_MISO
4_Walter_Scott_Jr_Energy_Center,5,9754.279518,401.5384615,focus_MISO
1_Springfield_Power_LLC,1,14914.89999,14.14,focus_ISONE
1_Springfield_Power_LLC,2,15028.12861,13.46308511,focus_ISONE
1_Springfield_Power_LLC,3,15275.5407,12.78617021,focus_ISONE
1_Springfield_Power_LLC,4,15855.64358,12.10925532,focus_ISONE
1_Springfield_Power_LLC,5,15198.05883,11.43234043,focus_ISONE
1_DG_Whitefield_LLC,1,16194.61125,18,focus_ISONE
1_DG_Whitefield_LLC,2,16734.79644,16.97727273,focus_ISONE
1_DG_Whitefield_LLC,3,16871.10739,15.95454545,focus_ISONE
1_DG_Whitefield_LLC,4,17668.48574,14.93181818,focus_ISONE
1_DG_Whitefield_LLC,5,17818.78221,13.90909091,focus_ISONE
6_Archer_Daniels_Midland_Cedar_Rapids,1,10264.03882,101,focus_MISO
6_Archer_Daniels_Midland_Cedar_Rapids,2,10366.84404,85.67977528,focus_MISO
6_Archer_Daniels_Midland_Cedar_Rapids,3,10465.78104,70.35955056,focus_MISO
6_Archer_Daniels_Midland_Cedar_Rapids,4,10781.88645,55.03932584,focus_MISO
6_Archer_Daniels_Midland_Cedar_Rapids,5,11330.5159,39.71910112,focus_MISO
1_Hazelton,1,12603.50692,62,focus_PJM
1_Hazelton,2,11965.33948,59.57228916,focus_PJM
1_Hazelton,3,10424.41186,57.14457831,focus_PJM
1_Hazelton,4,9931.054166,54.71686747,focus_PJM
1_Hazelton,5,10260.29054,52.28915663,focus_PJM
2_Hazelton,1,9933.641935,33,focus_PJM
2_Hazelton,2,10059.26819,31.625,focus_PJM
2_Hazelton,3,10112.39692,30.25,focus_PJM
2_Hazelton,4,10249.77658,28.875,focus_PJM
2_Hazelton,5,10323.81559,27.5,focus_PJM
3_Hazelton,1,10860.67532,33,focus_PJM
3_Hazelton,2,11367.32199,28.6875,focus_PJM
3_Hazelton,3,11839.99683,24.375,focus_PJM
3_Hazelton,4,12560.61019,20.0625,focus_PJM
3_Hazelton,5,13356.12298,15.75,focus_PJM
4_Hazelton,1,9885.773624,33,focus_PJM
4_Hazelton,2,9989.063082,32.67,focus_PJM
4_Hazelton,3,10046.5776,32.34,focus_PJM
4_Hazelton,4,10059.66016,32.01,focus_PJM
4_Hazelton,5,10029.63828,31.68,focus_PJM
C1_Medical_Area_Total_Energy_Plant,1,10453.27146,11.72,focus_ISONE
C1_Medical_Area_Total_Energy_Plant,2,10704.31508,10.93866667,focus_ISONE
C1_Medical_Area_Total_Energy_Plant,3,10879.64602,10.15733333,focus_ISONE
C1_Medical_Area_Total_Energy_Plant,4,10992.82131,9.376,focus_ISONE
C1_Medical_Area_Total_Energy_Plant,5,11406.55277,8.594666667,focus_ISONE
C2_Medical_Area_Total_Energy_Plant,1,10340.9437,11.72,focus_ISONE
C2_Medical_Area_Total_Energy_Plant,2,10859.00979,9.423513514,focus_ISONE
C2_Medical_Area_Total_Energy_Plant,3,11659.07871,7.127027027,focus_ISONE
C2_Medical_Area_Total_Energy_Plant,4,13358.01833,4.830540541,focus_ISONE
C2_Medical_Area_Total_Energy_Plant,5,18292.17347,2.534054054,focus_ISONE
C3_Medical_Area_Total_Energy_Plant,1,10194.47662,14.6,focus_ISONE
C3_Medical_Area_Total_Energy_Plant,2,10557.57636,13.7097561,focus_ISONE
C3_Medical_Area_Total_Energy_Plant,3,10704.13972,12.8195122,focus_ISONE
C3_Medical_Area_Total_Energy_Plant,4,11031.97541,11.92926829,focus_ISONE
C3_Medical_Area_Total_Energy_Plant,5,11187.03919,11.03902439,focus_ISONE
D1_Medical_Area_Total_Energy_Plant,1,12911.79145,6.75,focus_ISONE
D1_Medical_Area_Total_Energy_Plant,2,13274.47861,6.207589286,focus_ISONE
D1_Medical_Area_Total_Energy_Plant,3,13464.35203,5.665178571,focus_ISONE
D1_Medical_Area_Total_Energy_Plant,4,13983.2165,5.122767857,focus_ISONE
D1_Medical_Area_Total_Energy_Plant,5,14249.94948,4.580357143,focus_ISONE
D2_Medical_Area_Total_Energy_Plant,1,14011.32447,6.17,focus_ISONE
D2_Medical_Area_Total_Energy_Plant,2,14840.67389,5.2445,focus_ISONE
D2_Medical_Area_Total_Energy_Plant,3,15646.34774,4.319,focus_ISONE
D2_Medical_Area_Total_Energy_Plant,4,16917.78554,3.3935,focus_ISONE
D2_Medical_Area_Total_Energy_Plant,5,19871.2593,2.468,focus_ISONE
D3_Medical_Area_Total_Energy_Plant,1,12222.44916,6.17,focus_ISONE
D3_Medical_Area_Total_Energy_Plant,2,12295.899,5.347333333,focus_ISONE
D3_Medical_Area_Total_Energy_Plant,3,12792.07,4.524666667,focus_ISONE
D3_Medical_Area_Total_Energy_Plant,4,14275.05143,3.702,focus_ISONE
D3_Medical_Area_Total_Energy_Plant,5,15088.66078,2.879333333,focus_ISONE
D4_Medical_Area_Total_Energy_Plant,1,11647.00718,6.17,focus_ISONE
D4_Medical_Area_Total_Energy_Plant,2,11740.61781,5.666326531,focus_ISONE
D4_Medical_Area_Total_Energy_Plant,3,12028.77268,5.162653061,focus_ISONE
D4_Medical_Area_Total_Energy_Plant,4,12433.49301,4.658979592,focus_ISONE
D4_Medical_Area_Total_Energy_Plant,5,12751.35705,4.155306122,focus_ISONE
D5_Medical_Area_Total_Energy_Plant,1,12316.49907,6.75,focus_ISONE
D5_Medical_Area_Total_Energy_Plant,2,12581.20839,5.966517857,focus_ISONE
D5_Medical_Area_Total_Energy_Plant,3,12989.62333,5.183035714,focus_ISONE
D5_Medical_Area_Total_Energy_Plant,4,14263.58551,4.399553571,focus_ISONE
D5_Medical_Area_Total_Energy_Plant,5,14536.49168,3.616071429,focus_ISONE
D6_Medical_Area_Total_Energy_Plant,1,11665.38968,6.75,focus_ISONE
D6_Medical_Area_Total_Energy_Plant,2,11998.72451,6.385653409,focus_ISONE
D6_Medical_Area_Total_Energy_Plant,3,12132.10426,6.021306818,focus_ISONE
D6_Medical_Area_Total_Energy_Plant,4,12317.00226,5.656960227,focus_ISONE
D6_Medical_Area_Total_Energy_Plant,5,12700.81353,5.292613636,focus_ISONE
S2_Medical_Area_Total_Energy_Plant,1,9241.952233,9.28,focus_ISONE
S2_Medical_Area_Total_Energy_Plant,2,9476.683014,8.4448,focus_ISONE
S2_Medical_Area_Total_Energy_Plant,3,9991.873015,7.6096,focus_ISONE
S2_Medical_Area_Total_Energy_Plant,4,10348.06221,6.7744,focus_ISONE
S2_Medical_Area_Total_Energy_Plant,5,10689.25234,5.9392,focus_ISONE
S3_Medical_Area_Total_Energy_Plant,1,10980.41578,9.28,focus_ISONE
S3_Medical_Area_Total_Energy_Plant,2,11112.78928,7.705714286,focus_ISONE
S3_Medical_Area_Total_Energy_Plant,3,11508.86581,6.131428571,focus_ISONE
S3_Medical_Area_Total_Energy_Plant,4,11808.5926,4.557142857,focus_ISONE
S3_Medical_Area_Total_Energy_Plant,5,13185.52924,2.982857143,focus_ISONE
1_Holcomb,1,10597.82552,384,focus_SPP
1_Holcomb,2,10742.71103,315.7559682,focus_SPP
1_Holcomb,3,11019.42009,247.5119363,focus_SPP
1_Holcomb,4,11543.56996,179.2679045,focus_SPP
1_Holcomb,5,12674.36963,111.0238727,focus_SPP
2_Holcomb,1,11068.71244,200,focus_SPP
2_Holcomb,2,10927.35369,167.1171171,focus_SPP
2_Holcomb,3,11680.76691,134.2342342,focus_SPP
2_Holcomb,4,11703.78789,101.3513514,focus_SPP
2_Holcomb,5,11824.04058,68.46846847,focus_SPP
108_1_NA,1,8731.262341,111,focus_PJM
108_1_NA,2,8987.921297,91.36556604,focus_PJM
108_1_NA,3,9523.990571,71.73113208,focus_PJM
108_1_NA,4,10530.13507,52.09669811,focus_PJM
108_1_NA,5,12455.10518,32.46226415,focus_PJM
3_George_Neal_North,1,9954.383754,539.8,focus_MISO
3_George_Neal_North,2,10076.19133,471.5915761,focus_MISO
3_George_Neal_North,3,9949.462936,403.3831522,focus_MISO
3_George_Neal_North,4,9920.436999,335.1747283,focus_MISO
3_George_Neal_North,5,10215.09739,266.9663043,focus_MISO
109_1_NA,1,11248.53753,200,focus_SPP
109_1_NA,2,11290.30832,179.2207792,focus_SPP
109_1_NA,3,11699.99913,158.4415584,focus_SPP
109_1_NA,4,12143.64099,137.6623377,focus_SPP
109_1_NA,5,12853.65089,116.8831169,focus_SPP
1_Greene_County,1,10049.40902,262,focus_SERC
1_Greene_County,2,10234.9992,220.3400735,focus_SERC
1_Greene_County,3,10052.4201,178.6801471,focus_SERC
1_Greene_County,4,9860.860316,137.0202206,focus_SERC
1_Greene_County,5,10016.71519,95.36029412,focus_SERC
10_1_PSEG_Linden_Generating_Station,1,12224.38737,85.6,focus_PJM
10_1_PSEG_Linden_Generating_Station,2,12509.50143,78.63255814,focus_PJM
10_1_PSEG_Linden_Generating_Station,3,13293.75037,71.66511628,focus_PJM
10_1_PSEG_Linden_Generating_Station,4,13918.25814,64.69767442,focus_PJM
10_1_PSEG_Linden_Generating_Station,5,14219.4349,57.73023256,focus_PJM
2_Greene_County,1,10009.57733,255,focus_SERC
2_Greene_County,2,10068.44425,216.1637931,focus_SERC
2_Greene_County,3,10078.5443,177.3275862,focus_SERC
2_Greene_County,4,9966.597653,138.4913793,focus_SERC
2_Greene_County,5,10194.93979,99.65517241,focus_SERC
10_1_Johnsonville,1,11331.74534,56,focus_TVA
10_1_Johnsonville,2,11645.37263,52.15686275,focus_TVA
10_1_Johnsonville,3,11799.82456,48.31372549,focus_TVA
10_1_Johnsonville,4,12051.23154,44.47058824,focus_TVA
10_1_Johnsonville,5,12427.75223,40.62745098,focus_TVA
10_1_Union_Power_Partners_LP,1,8203.192993,156,focus_MISO
10_1_Union_Power_Partners_LP,2,8385.256193,121.5274949,focus_MISO
10_1_Union_Power_Partners_LP,3,8469.598972,87.05498982,focus_MISO
10_1_Union_Power_Partners_LP,4,8534.564166,52.58248473,focus_MISO
10_1_Union_Power_Partners_LP,5,13148.99335,18.10997963,focus_MISO
10_1_Martin,1,6829.049053,160,focus_FRCC
10_1_Martin,2,6980.540477,135.2502275,focus_FRCC
10_1_Martin,3,7120.405936,110.500455,focus_FRCC
10_1_Martin,4,7183.648911,85.75068244,focus_FRCC
10_1_Martin,5,7184.355619,61.00090992,focus_FRCC
10_1_DeBary,1,13190.40782,51,focus_FRCC
10_1_DeBary,2,14007.36408,43.71428571,focus_FRCC
10_1_DeBary,3,14658.59872,36.42857143,focus_FRCC
10_1_DeBary,4,15749.2217,29.14285714,focus_FRCC
10_1_DeBary,5,17748.64703,21.85714286,focus_FRCC
10_1_Lagoon_Creek,1,12130.11448,84,focus_TVA
10_1_Lagoon_Creek,2,12235.93151,77.83695652,focus_TVA
10_1_Lagoon_Creek,3,12504.37377,71.67391304,focus_TVA
10_1_Lagoon_Creek,4,12751.17878,65.51086957,focus_TVA
10_1_Lagoon_Creek,5,13114.40394,59.34782609,focus_TVA
10_1_Intercession_City,1,12937.24066,82,focus_FRCC
10_1_Intercession_City,2,13256.79989,73.11666667,focus_FRCC
10_1_Intercession_City,3,13680.50579,64.23333333,focus_FRCC
10_1_Intercession_City,4,14265.74895,55.35,focus_FRCC
10_1_Intercession_City,5,15047.10932,46.46666667,focus_FRCC
A_Greene_County,1,13218.61067,84,focus_SERC
A_Greene_County,2,13271.74591,73.62650602,focus_SERC
A_Greene_County,3,13769.59071,63.25301205,focus_SERC
A_Greene_County,4,14244.78722,52.87951807,focus_SERC
A_Greene_County,5,14467.82962,42.5060241,focus_SERC
B_Greene_County,1,13117.60763,82,focus_SERC
B_Greene_County,2,13252.97795,72.12962963,focus_SERC
B_Greene_County,3,13751.46367,62.25925926,focus_SERC
B_Greene_County,4,14122.83376,52.38888889,focus_SERC
B_Greene_County,5,14302.34201,42.51851852,focus_SERC
C_Greene_County,1,12930.91635,81,focus_SERC
C_Greene_County,2,13969.57301,75.79285714,focus_SERC
C_Greene_County,3,14488.20114,70.58571429,focus_SERC
C_Greene_County,4,14882.16676,65.37857143,focus_SERC
C_Greene_County,5,15130.22141,60.17142857,focus_SERC
D_Greene_County,1,13480.17424,82,focus_SERC
D_Greene_County,2,13707.2226,74.59722222,focus_SERC
D_Greene_County,3,13967.21992,67.19444444,focus_SERC
D_Greene_County,4,14013.9656,59.79166667,focus_SERC
D_Greene_County,5,14866.52687,52.38888889,focus_SERC
E_Greene_County,1,13692.15946,81,focus_SERC
E_Greene_County,2,13833.92057,73.07608696,focus_SERC
E_Greene_County,3,14245.51457,65.15217391,focus_SERC
E_Greene_County,4,14589.18265,57.22826087,focus_SERC
E_Greene_County,5,14924.09093,49.30434783,focus_SERC
F_Greene_County,1,12878.33978,80,focus_SERC
F_Greene_County,2,13669.66747,74.11764706,focus_SERC
F_Greene_County,3,13551.47911,68.23529412,focus_SERC
F_Greene_County,4,14044.50562,62.35294118,focus_SERC
F_Greene_County,5,14603.77673,56.47058824,focus_SERC
G_Greene_County,1,13407.68185,83,focus_SERC
G_Greene_County,2,13459.79119,73.8902439,focus_SERC
G_Greene_County,3,13915.55698,64.7804878,focus_SERC
G_Greene_County,4,14219.86534,55.67073171,focus_SERC
G_Greene_County,5,14901.04612,46.56097561,focus_SERC
H_Greene_County,1,13560.37781,82,focus_SERC
H_Greene_County,2,13905.16303,73.50714286,focus_SERC
H_Greene_County,3,14254.66205,65.01428571,focus_SERC
H_Greene_County,4,14532.51896,56.52142857,focus_SERC
H_Greene_County,5,14643.5322,48.02857143,focus_SERC
I_Greene_County,1,13198.02596,85,focus_SERC
I_Greene_County,2,13316.79278,73.86904762,focus_SERC
I_Greene_County,3,13835.4763,62.73809524,focus_SERC
I_Greene_County,4,14330.20635,51.60714286,focus_SERC
I_Greene_County,5,14928.90218,40.47619048,focus_SERC
10_1_,1,14914.89999,37.71,focus_Canada
10_1_,2,15028.12861,35.90473404,focus_Canada
10_1_,3,15275.5407,34.09946809,focus_Canada
10_1_,4,15855.64358,32.29420213,focus_Canada
10_1_,5,15198.05883,30.48893617,focus_Canada
10_1_NA,1,6553.164257,233,focus_FRCC
10_1_NA,2,7163.648377,204.5305466,focus_FRCC
10_1_NA,3,7530.045002,176.0610932,focus_FRCC
10_1_NA,4,7800.116751,147.5916399,focus_FRCC
10_1_NA,5,8260.56641,119.1221865,focus_FRCC
10_2_,1,9996.388885,0.81,focus_MISO
10_2_,2,10124.04829,0.77355,focus_MISO
10_2_,3,10139.98012,0.7371,focus_MISO
10_2_,4,10202.86827,0.70065,focus_MISO
10_2_,5,10346.22654,0.6642,focus_MISO
10_2_NA,1,8972.964114,56.5,focus_SERC
10_2_NA,2,9297.090966,49.57598039,focus_SERC
10_2_NA,3,9519.491943,42.65196078,focus_SERC
10_2_NA,4,9977.124056,35.72794118,focus_SERC
10_2_NA,5,10811.77907,28.80392157,focus_SERC
1_Burlington__IA_,1,11638.46425,222,focus_MISO
1_Burlington__IA_,2,11305.3137,190.1729858,focus_MISO
1_Burlington__IA_,3,11233.35613,158.3459716,focus_MISO
1_Burlington__IA_,4,11354.1944,126.5189573,focus_MISO
1_Burlington__IA_,5,11350.7257,94.69194313,focus_MISO
110_1_NA,1,9809.666966,200,focus_SPP
110_1_NA,2,10111.10033,188.2352941,focus_SPP
110_1_NA,3,10124.73309,176.4705882,focus_SPP
110_1_NA,4,10289.83736,164.7058824,focus_SPP
110_1_NA,5,10526.552,152.9411765,focus_SPP
111_1_NA,1,10430.49559,159,focus_PJM
111_1_NA,2,10142.80504,147.7575758,focus_PJM
111_1_NA,3,10088.57408,136.5151515,focus_PJM
111_1_NA,4,10225.54018,125.2727273,focus_PJM
111_1_NA,5,10666.25272,114.030303,focus_PJM
3_Algona,1,13061.85687,17.3,focus_SPP
3_Algona,2,13644.4139,15.01321839,focus_SPP
3_Algona,3,14110.53594,12.72643678,focus_SPP
3_Algona,4,14666.65383,10.43965517,focus_SPP
3_Algona,5,15828.19427,8.152873563,focus_SPP
7_Ames_Electric_Services_Power_Plant,1,10658.88159,35.5,focus_MISO
7_Ames_Electric_Services_Power_Plant,2,11774.36175,32.56880734,focus_MISO
7_Ames_Electric_Services_Power_Plant,3,11999.4311,29.63761468,focus_MISO
7_Ames_Electric_Services_Power_Plant,4,12118.1462,26.70642202,focus_MISO
7_Ames_Electric_Services_Power_Plant,5,12585.31179,23.77522936,focus_MISO
8_Ames_Electric_Services_Power_Plant,1,12409.05539,66.2,focus_MISO
8_Ames_Electric_Services_Power_Plant,2,12589.59924,60.03431373,focus_MISO
8_Ames_Electric_Services_Power_Plant,3,12600.74003,53.86862745,focus_MISO
8_Ames_Electric_Services_Power_Plant,4,12645.26792,47.70294118,focus_MISO
8_Ames_Electric_Services_Power_Plant,5,13268.08855,41.5372549,focus_MISO
3_Anita,1,12399.86617,3,focus_MISO
3_Anita,2,12739.32896,2.732673267,focus_MISO
3_Anita,3,12954.06141,2.465346535,focus_MISO
3_Anita,4,13302.83753,2.198019802,focus_MISO
3_Anita,5,13600.3987,1.930693069,focus_MISO
1_Bancroft,1,12494.27833,3.65,focus_SPP
1_Bancroft,2,12299.79252,3.38270202,focus_SPP
1_Bancroft,3,12651.86495,3.11540404,focus_SPP
1_Bancroft,4,13091.53361,2.848106061,focus_SPP
1_Bancroft,5,13415.29676,2.580808081,focus_SPP
112_1_NA,1,10374.49125,132,focus_PJM
112_1_NA,2,10929.20853,115.5,focus_PJM
112_1_NA,3,11234.47866,99,focus_PJM
112_1_NA,4,11974.20561,82.5,focus_PJM
112_1_NA,5,12832.30548,66,focus_PJM
2_Gas_Turbine__IA_,1,13946.79817,28,focus_MISO
2_Gas_Turbine__IA_,2,13342.06432,25.86956522,focus_MISO
2_Gas_Turbine__IA_,3,14697.32627,23.73913043,focus_MISO
2_Gas_Turbine__IA_,4,15373.39654,21.60869565,focus_MISO
2_Gas_Turbine__IA_,5,15808.33858,19.47826087,focus_MISO
6_Streeter_Station,1,11158.68047,20,focus_MISO
6_Streeter_Station,2,10942.13155,16.8018018,focus_MISO
6_Streeter_Station,3,11028.79543,13.6036036,focus_MISO
6_Streeter_Station,4,11110.17593,10.40540541,focus_MISO
6_Streeter_Station,5,11574.09697,7.207207207,focus_MISO
7_Streeter_Station,1,11159.34334,36.6,focus_MISO
7_Streeter_Station,2,11485.77058,30.45821918,focus_MISO
7_Streeter_Station,3,11589.67574,24.31643836,focus_MISO
7_Streeter_Station,4,11896.12127,18.17465753,focus_MISO
7_Streeter_Station,5,13595.90489,12.03287671,focus_MISO
