Generator,category,region
1_2_3_4_Lockport_Energy_Associates_LP,Combined cycle (Natural Gas),NE
1_2_3_4_McWilliams,Combined cycle (Natural Gas),SE
1_2_3_4_Parlin_Power_Plant,Combined cycle (Natural Gas),PJM
1_2_3_4_Red_Oak_Power_LLC,Combined cycle (Natural Gas),PJM
1_2_3_4_Sarnia_Joint_Venture,Combined cycle (Natural Gas),CAN
1_2_3_Algonquin_Windsor_Locks,Combined cycle (Natural Gas),NE
1_2_3_Beatrice,Combined cycle (Natural Gas),SPP
1_2_3_Bellmeade_Power_Station,Combined cycle (Natural Gas),PJM
1_2_3_Carr_Street_Generating_Station,Combined cycle (Natural Gas),NE
1_2_3_Columbia_Energy_Center__SC_,Combined cycle (Natural Gas),SE
1_2_3_Cordova_Energy,Combined cycle (Natural Gas),PJM
1_2_3_Cory_Cogeneration_Station,Combined cycle (Natural Gas),CAN
1_2_3_Eagle_Valley__IN_,Combined cycle (Natural Gas),MISO
1_2_3_Fayette_Energy_Facility,Combined cycle (Natural Gas),PJM
1_2_3_Fremont_Energy_Center,Combined cycle (Natural Gas),PJM
1_2_3_Greater_Des_Moines,Combined cycle (Natural Gas),MISO
1_2_3_Holland_Energy_Facility,Combined cycle (Natural Gas),MISO
1_2_3_Meridian_Cogeneration_Project,Combined cycle (Natural Gas),CAN
1_2_3_NAEA_Lakewood_LLC,Combined cycle (Natural Gas),PJM
1_2_3_Ontelaunee_Energy_Center,Combined cycle (Natural Gas),PJM
1_2_3_Quantum_Lake_Power_LP,Combined cycle (Natural Gas),SE
1_2_3_Quantum_Pasco_Power_LP,Combined cycle (Natural Gas),SE
1_2_3_Queen_Elizabeth,Combined cycle (Natural Gas),CAN
1_2_3_Saranac_Facility,Combined cycle (Natural Gas),NE
1_2_3_Sayreville_Cogeneration_Facility,Combined cycle (Natural Gas),PJM
1_2_3_TalenEnergy_Ironwood_LLC,Combined cycle (Natural Gas),PJM
1_2_3_Terry_Bundy_Generating_Station,Combined cycle (Natural Gas),SPP
1_2_3_Vann_Power_Plant,Combined cycle (Natural Gas),SE
1_2_Allegany_Cogen,Combined cycle (Natural Gas),NE
1_2_Batavia_Power_Plant,Combined cycle (Natural Gas),NE
1_2_Caledonia,Combined cycle (Natural Gas),SE
1_2_Carthage_Energy_LLC,Combined cycle (Natural Gas),NE
1_2_Castleton_Energy_Center,Combined cycle (Natural Gas),NE
1_2_Faribault_Energy_Park,Combined cycle (Natural Gas),MISO
1_2_Grays_Ferry_Cogeneration,Combined cycle (Natural Gas),PJM
1_2_Harry_L__Oswald,Combined cycle (Natural Gas),MISO
1_2_Indeck_Corinth_Energy_Center,Combined cycle (Natural Gas),NE
1_2_Indeck_Olean_Energy_Center,Combined cycle (Natural Gas),NE
1_2_Indeck_Oswego_Energy_Center,Combined cycle (Natural Gas),NE
1_2_Indeck_Silver_Springs_Energy_Center,Combined cycle (Natural Gas),NE
1_2_Indeck_Yerkes_Energy_Center,Combined cycle (Natural Gas),NE
1_2_Kapuskasing__TCPL_,Combined cycle (Natural Gas),CAN
1_2_LSP_Whitewater_LP,Combined cycle (Natural Gas),MISO
1_2_Michigan_Power_LP,Combined cycle (Natural Gas),MISO
1_2_Mississauga__TRACOG_,Combined cycle (Natural Gas),CAN
1_2_NA,Combined cycle (Natural Gas),SE
1_2_Nassau_Energy_Corp,Combined cycle (Natural Gas),NE
1_2_North_Battleford_Energy_Centre,Combined cycle (Natural Gas),CAN
1_2_North_Bay__TCPL_,Combined cycle (Natural Gas),CAN
1_2_NRG_Energy_Center_Dover,Combined cycle (Natural Gas),PJM
1_2_Pinelawn_Power_LLC,Combined cycle (Natural Gas),NE
1_2_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
1_2_Sanford,Combined cycle (Natural Gas),SE
1_2_Tom_G_Smith,Combined cycle (Natural Gas),SE
1_2_TVA_Southaven_Combined_Cycle,Combined cycle (Natural Gas),SE
1_3_Iroquois_Falls_Cogeneration_Facility,Combined cycle (Natural Gas),CAN
1_3_NA,Combined cycle (Natural Gas),CAN
1_3_Sanford,Combined cycle (Natural Gas),SE
1_30_Citrus_County_Combined_Cycle,Combined cycle (Natural Gas),SE
1_30_NA,Combined cycle (Natural Gas),SE
1_4_NA,Combined cycle (Natural Gas),PJM
1_4_Sanford,Combined cycle (Natural Gas),SE
1_5_NA,Combined cycle (Natural Gas),PJM
1_500MW_CC,Combined cycle (Natural Gas),NE
1_6_NA,Combined cycle (Natural Gas),PJM
1_7_NA,Combined cycle (Natural Gas),PJM
1_8_NA,Combined cycle (Natural Gas),PJM
1_Ada_Cogeneration_LP,Combined cycle (Natural Gas),MISO
1_ANP_Bellingham_Energy_Project,Combined cycle (Natural Gas),NE
1_ANP_Blackstone_Energy_Project,Combined cycle (Natural Gas),NE
1_Attala,Combined cycle (Natural Gas),MISO
1_Bayside_Power_Generation_Project,Combined cycle (Natural Gas),CAN
1_Becancour__TRNCANEN_,Combined cycle (Natural Gas),CAN
1_Bergen_Generating_Station,Combined cycle (Natural Gas),PJM
1_Berkshire_Power,Combined cycle (Natural Gas),NE
1_Berrians_II,Combined cycle (Natural Gas),NE
1_Bethlehem_Energy_Center,Combined cycle (Natural Gas),NE
1_Binghamton_Cogen,Combined cycle (Natural Gas),NE
1_Brandywine_Power_Facility,Combined cycle (Natural Gas),PJM
1_Caithness_Long_Island_Energy_Center,Combined cycle (Natural Gas),NE
1_Camden_Plant_Holding_LLC,Combined cycle (Natural Gas),PJM
1_Cape_Canaveral,Combined cycle (Natural Gas),SE
1_Carville_Energy_LLC,Combined cycle (Natural Gas),MISO
1_Central_Energy_Plant,Combined cycle (Natural Gas),SE
1_CH_Resources_Beaver_Falls,Combined cycle (Natural Gas),NE
1_CH_Resources_Syracuse,Combined cycle (Natural Gas),NE
1_Cherokee_County_Cogen,Combined cycle (Natural Gas),SE
1_Choctaw_County,Combined cycle (Natural Gas),SE
1_Chouteau,Combined cycle (Natural Gas),SE
1_Comanche__OK_,Combined cycle (Natural Gas),SPP
1_CPV_Valley_Energy_Center,Combined cycle (Natural Gas),NE
1_Curtis_H_Stanton_Energy_Center,Combined cycle (Natural Gas),SE
1_D_,Combined cycle (Natural Gas),SE
1_Decatur_Energy_Center,Combined cycle (Natural Gas),SE
1_Dell_Power_Station,Combined cycle (Natural Gas),SE
1_Dighton_Power_Plant,Combined cycle (Natural Gas),NE
1_Dogwood_Energy_Facility,Combined cycle (Natural Gas),SPP
1_E_B_Harris_Electric_Generating_Plant,Combined cycle (Natural Gas),SE
1_Eagle_Point_Power_Generation,Combined cycle (Natural Gas),PJM
1_Eastman_Cogeneration_Facility,Combined cycle (Natural Gas),SPP
1_Emery_Station,Combined cycle (Natural Gas),MISO
1_Empire_Generating_Co_LLC,Combined cycle (Natural Gas),NE
1_Fortistar_North_Tonawanda,Combined cycle (Natural Gas),NE
1_Fox_Energy_Center,Combined cycle (Natural Gas),MISO
1_FPL_Energy_Marcus_Hook_LP,Combined cycle (Natural Gas),PJM
1_Fraser,Combined cycle (Natural Gas),CAN
1_G_Green_Country_Energy_LLC,Combined cycle (Natural Gas),SPP
1_Garrison_Energy_Center_LLC,Combined cycle (Natural Gas),PJM
1_Gateway_Energy_Center,Combined cycle (Natural Gas),PJM
1_Grand_Tower_Energy_Center_LLC,Combined cycle (Natural Gas),MISO
1_Greenfield_Energy_Centre,Combined cycle (Natural Gas),CAN
1_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
1_Hinds_Energy_Facility,Combined cycle (Natural Gas),MISO
1_Hobbs_Generating_Station,Combined cycle (Natural Gas),SPP
1_Hot_Spring_Generating_Facility,Combined cycle (Natural Gas),MISO
1_J_Robert_Massengale,Combined cycle (Natural Gas),SPP
1_John_R_Kelly,Combined cycle (Natural Gas),SE
1_Kenilworth_Energy_Facility,Combined cycle (Natural Gas),PJM
1_Kennedy_International_Airport_Cogen,Combined cycle (Natural Gas),NE
1_L_L_Wilkins,Combined cycle (Natural Gas),MISO
1_Lake_Road_Generating_Plant,Combined cycle (Natural Gas),NE
1_Lake_Superior_Power,Combined cycle (Natural Gas),CAN
1_Larsen_Memorial,Combined cycle (Natural Gas),SE
1_Liberty_Electric_Power_Plant,Combined cycle (Natural Gas),PJM
1_Linden_Cogen_Plant,Combined cycle (Natural Gas),NE
1_Lower_Mount_Bethel_Energy,Combined cycle (Natural Gas),PJM
1_LSU_Cogen,Combined cycle (Natural Gas),MISO
1_Magnet_Cove,Combined cycle (Natural Gas),MISO
1_Mankato_Energy_Center,Combined cycle (Natural Gas),MISO
1_Massena_Energy_Facility,Combined cycle (Natural Gas),NE
1_McAdams_Power_Station,Combined cycle (Natural Gas),MISO
1_McClain_Energy_Facility,Combined cycle (Natural Gas),SPP
1_Medina_Valley,Combined cycle (Natural Gas),MISO
1_Milford_Power_Project,Combined cycle (Natural Gas),NE
1_Morgan_Energy_Center,Combined cycle (Natural Gas),SE
1_Mulberry_Cogeneration_Facility,Combined cycle (Natural Gas),SE
1_Mustang_Station,Combined cycle (Natural Gas),SPP
1_Newark_Bay_Cogeneration_Partnership_LP,Combined cycle (Natural Gas),PJM
1_Newark_Energy_Center,Combined cycle (Natural Gas),PJM
1_Nipigon_Power,Combined cycle (Natural Gas),CAN
1_Oklahoma_Cogeneration_Project,Combined cycle (Natural Gas),SPP
1_Orange_Cogeneration_Facility,Combined cycle (Natural Gas),SE
1_Orlando_Cogen_LP,Combined cycle (Natural Gas),SE
1_Osprey_Energy_Center_Power_Plant,Combined cycle (Natural Gas),SE
1_Ottawa__TRACOG_,Combined cycle (Natural Gas),CAN
1_Panda_Patriot_Generation_Plant,Combined cycle (Natural Gas),PJM
1_Pearson_International_Airport,Combined cycle (Natural Gas),CAN
1_Pedricktown_Cogeneration_Company_LP,Combined cycle (Natural Gas),PJM
1_Perryville_Power_Station,Combined cycle (Natural Gas),MISO
1_Pine_Bluff_Energy_Center,Combined cycle (Natural Gas),MISO
1_Plaquemine_Cogeneration_Plant,Combined cycle (Natural Gas),MISO
1_Quantum_Auburndale_Power_LP,Combined cycle (Natural Gas),SE
1_Quantum_Choctaw_Power_LLC,Combined cycle (Natural Gas),SE
1_Rensselaer_Cogen,Combined cycle (Natural Gas),NE
1_Richard_M_Flynn,Combined cycle (Natural Gas),NE
1_Riviera_Beach_Next_Generation_Clean_Energy,Combined cycle (Natural Gas),SE
1_S_G_New_Covert_Generating_Facility,Combined cycle (Natural Gas),MISO
1_S_Green_Country_Energy_LLC,Combined cycle (Natural Gas),SPP
1_S_Hutchinson_Plant__2,Combined cycle (Natural Gas),MISO
1_S_O_Purdom,Combined cycle (Natural Gas),SE
1_S1_NA,Combined cycle (Natural Gas),SE
1_Sabine_Cogen,Combined cycle (Natural Gas),MISO
1_Sarnia__IMO_,Combined cycle (Natural Gas),CAN
1_Sikorsky_Stratford,Combined cycle (Natural Gas),NE
1_Sithe_Independence_Station,Combined cycle (Natural Gas),NE
1_SRW_Cogen_LP,Combined cycle (Natural Gas),MISO
1_Sterlington,Combined cycle (Natural Gas),MISO
1_Taft_Cogeneration_Facility,Combined cycle (Natural Gas),MISO
1_Tenaska_Frontier_Generation_Station,Combined cycle (Natural Gas),MISO
1_Tenaska_Gateway_Generating_Station,Combined cycle (Natural Gas),SPP
1_Thomas_A_Smith_Energy_Facility,Combined cycle (Natural Gas),SE
1_Thomas_Fitzhugh,Combined cycle (Natural Gas),SPP
1_Tiger_Bay,Combined cycle (Natural Gas),SE
1_Treasure_Coast_Energy_Center,Combined cycle (Natural Gas),SE
1_Trigen_St__Louis,Combined cycle (Natural Gas),MISO
1_Tunis_Power,Combined cycle (Natural Gas),CAN
1_Washington_Parish_Energy_Center,Combined cycle (Natural Gas),MISO
1_West_Campus_Cogeneration_Facility,Combined cycle (Natural Gas),MISO
1_West_Deptford_Energy_Station,Combined cycle (Natural Gas),PJM
1_Whitby_Cogeneration,Combined cycle (Natural Gas),CAN
1_York_Energy_Center,Combined cycle (Natural Gas),PJM
1_York_Generation_Company_LLC,Combined cycle (Natural Gas),PJM
10_1_Martin,Combined cycle (Natural Gas),SE
10_1_NA,Combined cycle (Natural Gas),SE
10_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
10_Bridgeport_Energy_Project,Combined cycle (Natural Gas),NE
10_Manchester_Street,Combined cycle (Natural Gas),NE
10_McIntosh_Combined_Cycle_Facility,Combined cycle (Natural Gas),SE
11_1_Martin,Combined cycle (Natural Gas),SE
11_1_NA,Combined cycle (Natural Gas),SE
11_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
11_12_10_Buck,Combined cycle (Natural Gas),SE
11_Manchester_Street,Combined cycle (Natural Gas),NE
11_McIntosh_Combined_Cycle_Facility,Combined cycle (Natural Gas),SE
12_1_NA,Combined cycle (Natural Gas),SE
12_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
13_1_NA,Combined cycle (Natural Gas),SE
14_1_NA,Combined cycle (Natural Gas),SE
15_1_NA,Combined cycle (Natural Gas),SE
16_1_NA,Combined cycle (Natural Gas),SPP
17_1_,Combined cycle (Natural Gas),NE
17_1_NA,Combined cycle (Natural Gas),SPP
18_1_,Combined cycle (Natural Gas),PJM
18_1_NA,Combined cycle (Natural Gas),CAN
19_1_,Combined cycle (Natural Gas),SPP
19_1_NA,Combined cycle (Natural Gas),CAN
1A_1B_1C_1S_AEP_Waterford_Facility,Combined cycle (Natural Gas),PJM
1A_1B_1S_Dresden_Energy_Facility,Combined cycle (Natural Gas),PJM
1A_1B_1S_Washington_Energy_Facility,Combined cycle (Natural Gas),PJM
1A_E_B_Harris_Electric_Generating_Plant,Combined cycle (Natural Gas),SE
1A_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
1A_Hanging_Rock_Energy_Facility,Combined cycle (Natural Gas),PJM
1A_Lawrenceburg_Energy_Facility,Combined cycle (Natural Gas),PJM
1A_Thomas_A_Smith_Energy_Facility,Combined cycle (Natural Gas),SE
1B_E_B_Harris_Electric_Generating_Plant,Combined cycle (Natural Gas),SE
1B_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
1B_Hanging_Rock_Energy_Facility,Combined cycle (Natural Gas),PJM
1B_Lawrenceburg_Energy_Facility,Combined cycle (Natural Gas),PJM
1B_Thomas_A_Smith_Energy_Facility,Combined cycle (Natural Gas),SE
1C_1S_2C_Lansing_BWL_REO_Town_Plant,Combined cycle (Natural Gas),MISO
1S_Hanging_Rock_Energy_Facility,Combined cycle (Natural Gas),PJM
1S_Lawrenceburg_Energy_Facility,Combined cycle (Natural Gas),PJM
1S_NA,Combined cycle (Natural Gas),PJM
1X_2X_3X_,Combined cycle (Natural Gas),SPP
1X_NA,Combined cycle (Natural Gas),MISO
2_1_2_Cogentrix_Lawrence,Combined cycle (Natural Gas),MISO
2_1_Acadia_Energy_Center,Combined cycle (Natural Gas),MISO
2_1_Algoma_Steel___St__Mary_s_Cogen_Plant,Combined cycle (Natural Gas),CAN
2_1_Astoria_Energy,Combined cycle (Natural Gas),NE
2_1_Athens_Generating_Plant,Combined cycle (Natural Gas),NE
2_1_Batesville_Generation_Facility,Combined cycle (Natural Gas),MISO
2_1_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
2_1_Bethpage_Power_Plant,Combined cycle (Natural Gas),NE
2_1_Brandy_Branch,Combined cycle (Natural Gas),SE
2_1_Brooklyn_Navy_Yard_Cogeneration,Combined cycle (Natural Gas),NE
2_1_Cane_Island,Combined cycle (Natural Gas),SE
2_1_Cardinal_Power__Sithe_,Combined cycle (Natural Gas),CAN
2_1_Cottonwood_Energy_Project,Combined cycle (Natural Gas),MISO
2_1_Cumberland__NJ_,Combined cycle (Natural Gas),PJM
2_1_Deer_Creek_Station,Combined cycle (Natural Gas),SPP
2_1_Dow_St_Charles_Operations,Combined cycle (Natural Gas),MISO
2_1_Fairless_Energy_Center,Combined cycle (Natural Gas),PJM
2_1_Goreway,Combined cycle (Natural Gas),CAN
2_1_H_L_Culbreath_Bayside_Power_Station,Combined cycle (Natural Gas),SE
2_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
2_1_Keokuk___RA,Combined cycle (Natural Gas),MISO
2_1_Kiamichi_Energy_Facility,Combined cycle (Natural Gas),SPP
2_1_Kingston_Cogen,Combined cycle (Natural Gas),CAN
2_1_Lauderdale,Combined cycle (Natural Gas),SE
2_1_Magnolia_Power_Plant,Combined cycle (Natural Gas),SE
2_1_Martin,Combined cycle (Natural Gas),SE
2_1_Milton_Clean_Energy_Centre,Combined cycle (Natural Gas),CAN
2_1_NA,Combined cycle (Natural Gas),PJM
2_1_Napanee_Generating_Station,Combined cycle (Natural Gas),CAN
2_1_Oneta_Energy_Center,Combined cycle (Natural Gas),SPP
2_1_Ouachita,Combined cycle (Natural Gas),MISO
2_1_Polk,Combined cycle (Natural Gas),SE
2_1_Port_Everglades,Combined cycle (Natural Gas),SE
2_1_Port_Washington_Generating_Station,Combined cycle (Natural Gas),MISO
2_1_PSEG_Linden_Generating_Station,Combined cycle (Natural Gas),PJM
2_1_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
2_1_Sanford,Combined cycle (Natural Gas),SE
2_1_Selkirk_Cogen,Combined cycle (Natural Gas),NE
2_1_St__Clair_Power,Combined cycle (Natural Gas),CAN
2_1_St_Francis_Energy_Facility,Combined cycle (Natural Gas),SE
2_1_Thorold,Combined cycle (Natural Gas),CAN
2_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
2_1_West_County_Energy_Center,Combined cycle (Natural Gas),SE
2_1_West_Windsor_Cogeneration_Facility,Combined cycle (Natural Gas),CAN
2_1A_McIntosh_Combined_Cycle_Facility,Combined cycle (Natural Gas),SE
2_1A_NA,Combined cycle (Natural Gas),SE
2_1B_McIntosh_Combined_Cycle_Facility,Combined cycle (Natural Gas),SE
2_1B_NA,Combined cycle (Natural Gas),SE
2_2_NA,Combined cycle (Natural Gas),SPP
2_2_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
2_2_Sanford,Combined cycle (Natural Gas),SE
2_2A_2B_2C_Tenaska_Lindsay_Hill_Station,Combined cycle (Natural Gas),SE
2_3_NA,Combined cycle (Natural Gas),CAN
2_3_Sanford,Combined cycle (Natural Gas),SE
2_3_Sterling_Power_Plant,Combined cycle (Natural Gas),NE
2_30_Citrus_County_Combined_Cycle,Combined cycle (Natural Gas),SE
2_30_NA,Combined cycle (Natural Gas),SE
2_4_Sanford,Combined cycle (Natural Gas),SE
2_Algoma_Steel___St__Mary_s_Cogen_Plant,Combined cycle (Natural Gas),CAN
2_ANP_Bellingham_Energy_Project,Combined cycle (Natural Gas),NE
2_ANP_Blackstone_Energy_Project,Combined cycle (Natural Gas),NE
2_Bethpage_Power_Plant,Combined cycle (Natural Gas),NE
2_Cornell_University_Central_Heat,Combined cycle (Natural Gas),NE
2_D_,Combined cycle (Natural Gas),SE
2_E_B_Harris_Electric_Generating_Plant,Combined cycle (Natural Gas),SE
2_G_Green_Country_Energy_LLC,Combined cycle (Natural Gas),SPP
2_Grand_Tower_Energy_Center_LLC,Combined cycle (Natural Gas),MISO
2_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
2_Hartford_Hospital_Cogeneration,Combined cycle (Natural Gas),NE
2_Lake_Road_Generating_Plant,Combined cycle (Natural Gas),NE
2_Lauderdale,Combined cycle (Natural Gas),SE
2_Medina_Valley,Combined cycle (Natural Gas),MISO
2_Milford_Power_Project,Combined cycle (Natural Gas),NE
2_Nipigon_Power,Combined cycle (Natural Gas),CAN
2_S_G_New_Covert_Generating_Facility,Combined cycle (Natural Gas),MISO
2_S_Green_Country_Energy_LLC,Combined cycle (Natural Gas),SPP
2_S1_NA,Combined cycle (Natural Gas),CAN
2_Selkirk_Cogen,Combined cycle (Natural Gas),NE
2_Sithe_Independence_Station,Combined cycle (Natural Gas),NE
2_Thomas_A_Smith_Energy_Facility,Combined cycle (Natural Gas),SE
2_Trigen_St__Louis,Combined cycle (Natural Gas),MISO
2_Tunis_Power,Combined cycle (Natural Gas),CAN
2_York_Generation_Company_LLC,Combined cycle (Natural Gas),PJM
20_1_,Combined cycle (Natural Gas),NE
20_1_NA,Combined cycle (Natural Gas),CAN
21_1_,Combined cycle (Natural Gas),SPP
21_1_NA,Combined cycle (Natural Gas),CAN
22_1_NA,Combined cycle (Natural Gas),CAN
23_1_NA,Combined cycle (Natural Gas),SE
24_1_NA,Combined cycle (Natural Gas),PJM
25_1_NA,Combined cycle (Natural Gas),PJM
26_1_NA,Combined cycle (Natural Gas),PJM
27_1_NA,Combined cycle (Natural Gas),SE
28_1_NA,Combined cycle (Natural Gas),CAN
29_1_NA,Combined cycle (Natural Gas),PJM
2A_E_B_Harris_Electric_Generating_Plant,Combined cycle (Natural Gas),SE
2A_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
2A_Hanging_Rock_Energy_Facility,Combined cycle (Natural Gas),PJM
2A_Lawrenceburg_Energy_Facility,Combined cycle (Natural Gas),PJM
2A_Thomas_A_Smith_Energy_Facility,Combined cycle (Natural Gas),SE
2B_E_B_Harris_Electric_Generating_Plant,Combined cycle (Natural Gas),SE
2B_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
2B_Hanging_Rock_Energy_Facility,Combined cycle (Natural Gas),PJM
2B_Lawrenceburg_Energy_Facility,Combined cycle (Natural Gas),PJM
2B_Thomas_A_Smith_Energy_Facility,Combined cycle (Natural Gas),SE
2S_Hanging_Rock_Energy_Facility,Combined cycle (Natural Gas),PJM
2S_Lawrenceburg_Energy_Facility,Combined cycle (Natural Gas),PJM
2X_NA,Combined cycle (Natural Gas),MISO
2X_Saint_Marys_Hospital_Power_Plant,Combined cycle (Natural Gas),MISO
3_1_2_Cogentrix_Lawrence,Combined cycle (Natural Gas),MISO
3_1_2_Whiting_Clean_Energy,Combined cycle (Natural Gas),MISO
3_1_Acadia_Energy_Center,Combined cycle (Natural Gas),MISO
3_1_Astoria_Energy,Combined cycle (Natural Gas),NE
3_1_Athens_Generating_Plant,Combined cycle (Natural Gas),NE
3_1_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
3_1_Brooklyn_Navy_Yard_Cogeneration,Combined cycle (Natural Gas),NE
3_1_Cane_Island,Combined cycle (Natural Gas),SE
3_1_Cardinal_Power__Sithe_,Combined cycle (Natural Gas),CAN
3_1_Cottonwood_Energy_Project,Combined cycle (Natural Gas),MISO
3_1_Goreway,Combined cycle (Natural Gas),CAN
3_1_Hardee_Power_Station,Combined cycle (Natural Gas),SE
3_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
3_1_John_S_Rainey,Combined cycle (Natural Gas),SE
3_1_Kiamichi_Energy_Facility,Combined cycle (Natural Gas),SPP
3_1_Kingston_Cogen,Combined cycle (Natural Gas),CAN
3_1_Lauderdale,Combined cycle (Natural Gas),SE
3_1_Magnolia_Power_Plant,Combined cycle (Natural Gas),SE
3_1_Martin,Combined cycle (Natural Gas),SE
3_1_NA,Combined cycle (Natural Gas),PJM
3_1_Napanee_Generating_Station,Combined cycle (Natural Gas),CAN
3_1_Northeastern,Combined cycle (Natural Gas),SPP
3_1_Oneta_Energy_Center,Combined cycle (Natural Gas),SPP
3_1_Ouachita,Combined cycle (Natural Gas),MISO
3_1_Port_Everglades,Combined cycle (Natural Gas),SE
3_1_Port_Washington_Generating_Station,Combined cycle (Natural Gas),MISO
3_1_PSEG_Linden_Generating_Station,Combined cycle (Natural Gas),PJM
3_1_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
3_1_Selkirk_Cogen,Combined cycle (Natural Gas),NE
3_1_St__Clair_Power,Combined cycle (Natural Gas),CAN
3_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
3_1_West_County_Energy_Center,Combined cycle (Natural Gas),SE
3_1A_NA,Combined cycle (Natural Gas),PJM
3_1B_NA,Combined cycle (Natural Gas),PJM
3_2_NA,Combined cycle (Natural Gas),CAN
3_2_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
3_30_Citrus_County_Combined_Cycle,Combined cycle (Natural Gas),SE
3_30_NA,Combined cycle (Natural Gas),SE
3_3A_3B_Lansing_Smith,Combined cycle (Natural Gas),SE
3_3A_3B_Victor_J_Daniel_Jr,Combined cycle (Natural Gas),SE
3_4_5_1_2_Noblesville,Combined cycle (Natural Gas),MISO
3_4_5_FirstEnergy_Allegheny_Energy,Combined cycle (Natural Gas),PJM
3_4_Caledonia,Combined cycle (Natural Gas),SE
3_4_TVA_Southaven_Combined_Cycle,Combined cycle (Natural Gas),SE
3_Bethpage_Power_Plant,Combined cycle (Natural Gas),NE
3_G_Green_Country_Energy_LLC,Combined cycle (Natural Gas),SPP
3_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
3_Lake_Road_Generating_Plant,Combined cycle (Natural Gas),NE
3_Medina_Valley,Combined cycle (Natural Gas),MISO
3_S_G_New_Covert_Generating_Facility,Combined cycle (Natural Gas),MISO
3_S_Green_Country_Energy_LLC,Combined cycle (Natural Gas),SPP
3_S1_NA,Combined cycle (Natural Gas),MISO
3_Sithe_Independence_Station,Combined cycle (Natural Gas),NE
30_1_NA,Combined cycle (Natural Gas),PJM
31_1_NA,Combined cycle (Natural Gas),PJM
32_1_NA,Combined cycle (Natural Gas),CAN
3A_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
3B_H_Allen_Franklin_Combined_Cycle,Combined cycle (Natural Gas),SE
3X_NA,Combined cycle (Natural Gas),MISO
4_1_2_3_5_6_7_8_Hay_Road,Combined cycle (Natural Gas),PJM
4_1_Acadia_Energy_Center,Combined cycle (Natural Gas),MISO
4_1_Anadarko_Plant,Combined cycle (Natural Gas),SPP
4_1_Athens_Generating_Plant,Combined cycle (Natural Gas),NE
4_1_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
4_1_Bethpage_Power_Plant,Combined cycle (Natural Gas),NE
4_1_C_D_McIntosh_Jr,Combined cycle (Natural Gas),SE
4_1_Cane_Island,Combined cycle (Natural Gas),SE
4_1_Cottonwood_Energy_Project,Combined cycle (Natural Gas),MISO
4_1_Goreway,Combined cycle (Natural Gas),CAN
4_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
4_1_Kiamichi_Energy_Facility,Combined cycle (Natural Gas),SPP
4_1_Kingston_Cogen,Combined cycle (Natural Gas),CAN
4_1_Lauderdale,Combined cycle (Natural Gas),SE
4_1_Martin,Combined cycle (Natural Gas),SE
4_1_Midulla_Generating_Station,Combined cycle (Natural Gas),SE
4_1_NA,Combined cycle (Natural Gas),SPP
4_1_Oneta_Energy_Center,Combined cycle (Natural Gas),SPP
4_1_Ouachita,Combined cycle (Natural Gas),MISO
4_1_Port_Everglades,Combined cycle (Natural Gas),SE
4_1_Port_Washington_Generating_Station,Combined cycle (Natural Gas),MISO
4_1_PSEG_Linden_Generating_Station,Combined cycle (Natural Gas),PJM
4_1_Ravenswood,Combined cycle (Natural Gas),NE
4_1_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
4_1_Selkirk_Cogen,Combined cycle (Natural Gas),NE
4_1_St__Clair_Power,Combined cycle (Natural Gas),CAN
4_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
4_2_NA,Combined cycle (Natural Gas),CAN
4_2_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
4_3_Batesville_Generation_Facility,Combined cycle (Natural Gas),MISO
4_30_Citrus_County_Combined_Cycle,Combined cycle (Natural Gas),SE
4_30_NA,Combined cycle (Natural Gas),SE
4_4A_4B_Victor_J_Daniel_Jr,Combined cycle (Natural Gas),SE
