Interface,Category,Line,Flow Direction,Max Flow,Min Flow,Node From,Node To,Region From,Region To
P48 Northern New Mexico (NM2)_WI,Interface_WI,12181_GLADSTON_PS To 70459_WALSENBG_1_WI,-1,1970,-1970,12181_GLADSTON_PS_WI,70459_WALSENBG_WI,PSCO_WI,PNM_WI
P48 Northern New Mexico (NM2)_WI,Interface_WI,16102_MCKINLEY To 10382_YAHTAHEY_1_WI,1,1970,-1970,16102_MCKINLEY_WI,10382_YAHTAHEY_WI,TEPC_WI,PNM_WI
P48 Northern New Mexico (NM2)_WI,Interface_WI,16102_MCKINLEY To 10382_YAHTAHEY_2_WI,1,1970,-1970,16102_MCKINLEY_WI,10382_YAHTAHEY_WI,TEPC_WI,PNM_WI
P49 East of Colorado River (EOR)_WI,Interface_WI,14002_MOENKOPI To 24042_ELDORDO_1_WI,1,10200,-10200,14002_MOENKOPI_WI,24042_ELDORDO_WI,AZPS_WI,CISC_WI
P49 East of Colorado River (EOR)_WI,Interface_WI,14003_NAVAJO To 26123_CRYSTAL_1_WI,1,10200,-10200,14003_NAVAJO_WI,26123_CRYSTAL_WI,AZPS_WI,LDWP_WI
P49 East of Colorado River (EOR)_WI,Interface_WI,19038_MEAD To 15034_PERKINS_1_WI,-1,10200,-10200,19038_MEAD_WI,15034_PERKINS_WI,SRP_WI,TH_Mead_WI
P49 East of Colorado River (EOR)_WI,Interface_WI,15021_PALOVRDE To 24900_COLRIVER_1_WI,1,10200,-10200,15021_PALOVRDE_WI,24900_COLRIVER_WI,TH_PV_WI,CISC_WI
P49 East of Colorado River (EOR)_WI,Interface_WI,15090_HASSYAMP To 22342_HDWSH_1_WI,1,10200,-10200,15090_HASSYAMP_WI,22342_HDWSH_WI,TH_PV_WI,CISD_WI
P49 East of Colorado River (EOR)_WI,Interface_WI,15090_HASSYAMP To 22536_N.GILA_1_WI,1,10200,-10200,15090_HASSYAMP_WI,22536_N.GILA_WI,TH_PV_WI,CISD_WI
P49 East of Colorado River (EOR)_WI,Interface_WI,19053_LIBERTY To 19315_PEACOCK_1_WI,1,10200,-10200,19053_LIBERTY_WI,19315_PEACOCK_WI,WALC_WI,WALC_WI
P50 Cholla-Pinnacle Peak_WI,Interface_WI,14100_CHOLLA To 14103_PRECHCYN_1_WI,1,1200,-1200,14100_CHOLLA_WI,14103_PRECHCYN_WI,AZPS_WI,AZPS_WI
P50 Cholla-Pinnacle Peak_WI,Interface_WI,14100_CHOLLA To 14107_MAZATZAL_1_WI,1,1200,-1200,14100_CHOLLA_WI,14107_MAZATZAL_WI,AZPS_WI,AZPS_WI
P51 Southern Navajo_WI,Interface_WI,14002_MOENKOPI To 14014_CEDARMT_1_WI,1,2800,-2800,14002_MOENKOPI_WI,14014_CEDARMT_WI,AZPS_WI,AZPS_WI
P51 Southern Navajo_WI,Interface_WI,14003_NAVAJO To 14018_DUGAS_1_WI,1,2800,-2800,14003_NAVAJO_WI,14018_DUGAS_WI,AZPS_WI,AZPS_WI
P52 Silver Peak-Control 55 kV_WI,Interface_WI,64096_SLVR PS To 64230_NEVBD501_1_WI,1,17,-17,64096_SLVR PS_WI,64230_NEVBD501_WI,SPPC_WI,SPPC_WI
P52 Silver Peak-Control 55 kV_WI,Interface_WI,64096_SLVR PS To 64231_NEVBD502_1_WI,1,17,-17,64096_SLVR PS_WI,64231_NEVBD502_WI,SPPC_WI,SPPC_WI
P54 Coronado-Silver King 500 kV_WI,Interface_WI,15001_CORONADO To 15041_SILVERKG_1_WI,1,1494,-1494,15001_CORONADO_WI,15041_SILVERKG_WI,SRP_WI,SRP_WI
P55 Brownlee East_WI,Interface_WI,60045_BOISEBCH To 60095_BROWNLEE_1_WI,-1,1915,-1915,60045_BOISEBCH_WI,60095_BROWNLEE_WI,IPTV_WI,IPTV_WI
P55 Brownlee East_WI,Interface_WI,60045_BOISEBCH To 60095_BROWNLEE_2_WI,-1,1915,-1915,60045_BOISEBCH_WI,60095_BROWNLEE_WI,IPTV_WI,IPTV_WI
P55 Brownlee East_WI,Interface_WI,60045_BOISEBCH To 60095_BROWNLEE_3_WI,-1,1915,-1915,60045_BOISEBCH_WI,60095_BROWNLEE_WI,IPTV_WI,IPTV_WI
P55 Brownlee East_WI,Interface_WI,60095_BROWNLEE To 60102_HORSEFLT_4_WI,1,1915,-1915,60095_BROWNLEE_WI,60102_HORSEFLT_WI,IPTV_WI,IPTV_WI
P55 Brownlee East_WI,Interface_WI,60095_BROWNLEE To 60265_ONTARIO_1_WI,1,1915,-1915,60095_BROWNLEE_WI,60265_ONTARIO_WI,IPTV_WI,IPTV_WI
P55 Brownlee East_WI,Interface_WI,60270_OXBOW To 60217_STARKEY_1_WI,1,1915,-1915,60270_OXBOW_WI,60217_STARKEY_WI,IPTV_WI,IPTV_WI
P55 Brownlee East_WI,Interface_WI,60305_QUARTZ To 61055_NELSN TP_1_WI,1,1915,-1915,60305_QUARTZ_WI,61055_NELSN TP_WI,IPTV_WI,IPTV_WI
P58 Eldorado-Mead 230 kV Lines_WI,Interface_WI,19012_MEAD S To 24041_ELDORDO_1_WI,-1,1140,-1140,19012_MEAD S_WI,24041_ELDORDO_WI,CISC_WI,TH_Mead_WI
P58 Eldorado-Mead 230 kV Lines_WI,Interface_WI,19012_MEAD S To 24041_ELDORDO_2_WI,-1,1140,-1140,19012_MEAD S_WI,24041_ELDORDO_WI,CISC_WI,TH_Mead_WI
P59 WALC Blythe - SCE Blythe 161 kV Sub_WI,Interface_WI,19020_BLYTHE To 24017_BLYTHESC_1_WI,1,218,-218,19020_BLYTHE_WI,24017_BLYTHESC_WI,WALC_WI,CISC_WI
P60 Inyo-Control 115 kV Tie_WI,Interface_WI,24723_CONTROL To 24728_INYO_1_WI,-1,56,-56,24723_CONTROL_WI,24728_INYO_WI,CISC_WI,CISC_WI
P61 Lugo-Victorville 500 kV Line_WI,Interface_WI,24086_LUGO To 26105_VICTORVL_1_WI,1,900,-900,24086_LUGO_WI,26105_VICTORVL_WI,CISC_WI,LDWP_WI
P62 Eldorado-McCullough 500 kV Line_WI,Interface_WI,24042_ELDORDO To 26048_MCCULLGH_1_WI,1,2598,-2598,24042_ELDORDO_WI,26048_MCCULLGH_WI,CISC_WI,LDWP_WI
P65 Pacific DC Intertie (PDCI)_WI,Interface_WI,40111_BIG EDDY To 41311_CELILO1_1_WI,1,3220,-3220,40111_BIG EDDY_WI,41311_CELILO1_WI,BPAT_WI,BPAT_WI
P65 Pacific DC Intertie (PDCI)_WI,Interface_WI,40111_BIG EDDY To 41312_CELILO2_2_WI,1,3220,-3220,40111_BIG EDDY_WI,41312_CELILO2_WI,BPAT_WI,BPAT_WI
P65 Pacific DC Intertie (PDCI)_WI,Interface_WI,41341_BIGEDDY1 To 41313_CELILO3_3_WI,1,3220,-3220,41341_BIGEDDY1_WI,41313_CELILO3_WI,BPAT_WI,BPAT_WI
P65 Pacific DC Intertie (PDCI)_WI,Interface_WI,41343_BIGEDDY3 To 41314_CELILO4_4_WI,1,3220,-3220,41343_BIGEDDY3_WI,41314_CELILO4_WI,BPAT_WI,BPAT_WI
P66 COI_WI,Interface_WI,40687_MALIN To 30005_ROUND MT_1_WI,1,4800,-4800,40687_MALIN_WI,30005_ROUND MT_WI,TH_Malin_WI,CIPV_WI
P66 COI_WI,Interface_WI,40687_MALIN To 30005_ROUND MT_2_WI,1,4800,-4800,40687_MALIN_WI,30005_ROUND MT_WI,TH_Malin_WI,CIPV_WI
P66 COI_WI,Interface_WI,45035_CAPTJACK To 30020_OLINDA_1_WI,1,4800,-4800,45035_CAPTJACK_WI,30020_OLINDA_WI,TH_Malin_WI,BANC_WI
P71 South of Allston_WI,Interface_WI,40041_ALLSTON To 43776_RAINIER#_1_WI,1,4100,-4100,40041_ALLSTON_WI,43776_RAINIER#_WI,BPAT_WI,PGE_WI
P71 South of Allston_WI,Interface_WI,40045_ALLSTON To 40601_KEELER_1_WI,1,4100,-4100,40045_ALLSTON_WI,40601_KEELER_WI,BPAT_WI,BPAT_WI
P71 South of Allston_WI,Interface_WI,40046_CASTLERK To 41095_TROUTDAL_1_WI,1,4100,-4100,40046_CASTLERK_WI,41095_TROUTDAL_WI,BPAT_WI,BPAT_WI
P71 South of Allston_WI,Interface_WI,40243_CLATSOP To 45314_LWSCLARK_1_WI,1,4100,-4100,40243_CLATSOP_WI,45314_LWSCLARK_WI,BPAT_WI,PACW_WI
P71 South of Allston_WI,Interface_WI,40899_ROSS To 41161_WOODLAND_1_WI,-1,4100,-4100,40899_ROSS_WI,41161_WOODLAND_WI,BPAT_WI,BPAT_WI
P71 South of Allston_WI,Interface_WI,47095_VIEW TAP To 45201_MERWIN_1_WI,-1,4100,-4100,47095_VIEW TAP_WI,45201_MERWIN_WI,PACW_WI,BPAT_WI
P71 South of Allston_WI,Interface_WI,45011_ASTOR TP To 45275_SEASIDE_1_WI,1,4100,-4100,45011_ASTOR TP_WI,45275_SEASIDE_WI,PACW_WI,PACW_WI
P71 South of Allston_WI,Interface_WI,43229_HARBORTN To 43601_TROJAN 2_1_WI,-1,4100,-4100,43229_HARBORTN_WI,43601_TROJAN 2_WI,PGE_WI,PGE_WI
P71 South of Allston_WI,Interface_WI,43541_ST MARYS To 43600_SPRNGVIL_1_WI,-1,4100,-4100,43541_ST MARYS_WI,43600_SPRNGVIL_WI,PGE_WI,PGE_WI
P73 North of John Day_WI,Interface_WI,40061_ASHE To 40062_ASHE R1_2_WI,1,8400,-8400,40061_ASHE_WI,40062_ASHE R1_WI,BPAT_WI,BPAT_WI
P73 North of John Day_WI,Interface_WI,40061_ASHE To 40989_SLATT_1_WI,1,8400,-8400,40061_ASHE_WI,40989_SLATT_WI,BPAT_WI,BPAT_WI
P73 North of John Day_WI,Interface_WI,40723_MCNARY To 40917_SACJWA T_1_WI,-1,8400,-8400,40723_MCNARY_WI,40917_SACJWA T_WI,BPAT_WI,BPAT_WI
P73 North of John Day_WI,Interface_WI,41401_ROCK CK To 41138_WAUTOMA_1_WI,-1,8400,-8400,41401_ROCK CK_WI,41138_WAUTOMA_WI,BPAT_WI,BPAT_WI
P73 North of John Day_WI,Interface_WI,41450_KNIGHT To 41138_WAUTOMA_1_WI,-1,8400,-8400,41450_KNIGHT_WI,41138_WAUTOMA_WI,BPAT_WI,BPAT_WI
P73 North of John Day_WI,Interface_WI,40821_PAUL To 40869_RAVER_1_WI,-1,8400,-8400,40821_PAUL_WI,40869_RAVER_WI,TPWR_WI,TPWR_WI
P75 Hemingway-Summer Lake_WI,Interface_WI,60155_HEMINWAY To 45029_BURNS_1_WI,1,2400,-2400,60155_HEMINWAY_WI,45029_BURNS_WI,IPTV_WI,PACW_WI
P76 Alturas Project_WI,Interface_WI,40537_HIL TOP To 64058_HIL TOP_1_WI,1,300,-300,40537_HIL TOP_WI,64058_HIL TOP_WI,BPAT_WI,SPPC_WI
P77 Crystal-Allen_WI,Interface_WI,26123_CRYSTAL To 18012_CRSTL2PS_2_WI,1,950,-950,26123_CRYSTAL_WI,18012_CRSTL2PS_WI,LDWP_WI,NEVP_WI
P77 Crystal-Allen_WI,Interface_WI,26123_CRYSTAL To 18013_CRSTL3PS_3_WI,1,950,-950,26123_CRYSTAL_WI,18013_CRSTL3PS_WI,LDWP_WI,NEVP_WI
P78 TOT 2B1_WI,Interface_WI,66235_PINTO PS To 14101_FOURCORN_1_WI,1,600,-600,66235_PINTO PS_WI,14101_FOURCORN_WI,PAUT_WI,AZPS_WI
P79 TOT 2B2_WI,Interface_WI,66355_SIGURDPS To 79031_GLENCANY_1_WI,1,265,-265,66355_SIGURDPS_WI,79031_GLENCANY_WI,PAUT_WI,WALC_WI
P80 Montana Southeast_WI,Interface_WI,623002_BLGS PHA To 66750_YELOWTLP_1_WI,1,600,-600,623002_BLGS PHA_WI,66750_YELOWTLP_WI,NWMT_WI,PAWY_WI
P80 Montana Southeast_WI,Interface_WI,623220_HUNTLEY To 630002_CRSOVRUM_1_WI,1,600,-600,623220_HUNTLEY_WI,630002_CRSOVRUM_WI,NWMT_WI,WAUW_WI
P80 Montana Southeast_WI,Interface_WI,630002_CRSOVRUM To 623413_HARDIN AT T_1_WI,-1,600,-600,630002_CRSOVRUM_WI,623413_HARDIN AT T_WI,NWMT_WI,WAUW_WI
P80 Montana Southeast_WI,Interface_WI,630005_MILCTYDC To 630004_ROSEBUD_1_WI,1,600,-600,630005_MILCTYDC_WI,630004_ROSEBUD_WI,WAUW_WI,WAUW_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,24041_ELDORDO To 18032_MAGNOLIA_1_WI,1,4533,-4533,24041_ELDORDO_WI,18032_MAGNOLIA_WI,CISC_WI,NEVP_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,26046_MCCULLGH To 18018_FAULKNER_1_WI,-1,4533,-4533,26046_MCCULLGH_WI,18018_FAULKNER_WI,NEVP_WI,LDWP_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,26046_MCCULLGH To 18595_NSO_1_WI,1,4533,-4533,26046_MCCULLGH_WI,18595_NSO_WI,LDWP_WI,NEVP_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18017_TOLSON To 26046_MCCULLGH_1_WI,-1,4533,-4533,18017_TOLSON_WI,26046_MCCULLGH_WI,LDWP_WI,NEVP_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18022_NWEST To 89925_DESERT VIEW_1_WI,1,4533,-4533,18022_NWEST_WI,89925_DESERT VIEW_WI,NEVP_WI,VEA_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18055_BC TAP To 19011_MEAD N_1_WI,1,4533,-4533,18055_BC TAP_WI,19011_MEAD N_WI,NEVP_WI,TH_Mead_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18073_IS TAP To 18078_MERCRYSW_1_WI,1,4533,-4533,18073_IS TAP_WI,18078_MERCRYSW_WI,NEVP_WI,NEVP_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18450_H ALLEN To 19038_MEAD_1_WI,1,4533,-4533,18450_H ALLEN_WI,19038_MEAD_WI,NEVP_WI,TH_Mead_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18461_LAUGHLIN1 To 24097_MOHAVE_1_WI,1,4533,-4533,18461_LAUGHLIN1_WI,24097_MOHAVE_WI,NEVP_WI,CISC_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18462_LAUGHLIN2 To 24097_MOHAVE_2_WI,1,4533,-4533,18462_LAUGHLIN2_WI,24097_MOHAVE_WI,NEVP_WI,CISC_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18595_NSO To 24041_ELDORDO_1_WI,-1,4533,-4533,18595_NSO_WI,24041_ELDORDO_WI,CISC_WI,NEVP_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,19011_MEAD N To 18004_ARDEN_1_WI,-1,4533,-4533,19011_MEAD N_WI,18004_ARDEN_WI,NEVP_WI,TH_Mead_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,19011_MEAD N To 18600_EQUEST_2_WI,-1,4533,-4533,19011_MEAD N_WI,18600_EQUEST_WI,NEVP_WI,TH_Mead_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,19012_MEAD S To 18600_EQUEST_1_WI,-1,4533,-4533,19012_MEAD S_WI,18600_EQUEST_WI,NEVP_WI,TH_Mead_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,19012_MEAD S To 18674_GREENWAY_1_WI,-1,4533,-4533,19012_MEAD S_WI,18674_GREENWAY_WI,NEVP_WI,TH_Mead_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,89900_AMARGOSA To 89915_SANDY_1_WI,1,4533,-4533,89900_AMARGOSA_WI,89915_SANDY_WI,VEA_WI,VEA_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,89912_PAHRUMP To 19012_MEAD S_1_WI,1,4533,-4533,89912_PAHRUMP_WI,19012_MEAD S_WI,VEA_WI,TH_Mead_WI
P81SouthernNevadaTransmissionInterface (SNIT)_WI,Interface_WI,18006_HENDRSON To 19011_MEAD N_1_WI,1,4533,-4533,18006_HENDRSON_WI,19011_MEAD N_WI,WALC_WI,TH_Mead_WI
P82 TotBeast_WI,Interface_WI,60045_BOISEBCH To 60058_BOBNT234_4_WI,-1,2465,-2465,60045_BOISEBCH_WI,60058_BOBNT234_WI,IPTV_WI,IPTV_WI
P82 TotBeast_WI,Interface_WI,60045_BOISEBCH To 60095_BROWNLEE_1_WI,-1,2465,-2465,60045_BOISEBCH_WI,60095_BROWNLEE_WI,IPTV_WI,IPTV_WI
P82 TotBeast_WI,Interface_WI,60045_BOISEBCH To 60095_BROWNLEE_2_WI,-1,2465,-2465,60045_BOISEBCH_WI,60095_BROWNLEE_WI,IPTV_WI,IPTV_WI
P82 TotBeast_WI,Interface_WI,60045_BOISEBCH To 60095_BROWNLEE_3_WI,-1,2465,-2465,60045_BOISEBCH_WI,60095_BROWNLEE_WI,IPTV_WI,IPTV_WI
P82 TotBeast_WI,Interface_WI,60095_BROWNLEE To 60265_ONTARIO_1_WI,1,2465,-2465,60095_BROWNLEE_WI,60265_ONTARIO_WI,IPTV_WI,IPTV_WI
P82 TotBeast_WI,Interface_WI,60155_HEMINWAY To 45029_BURNS_1_WI,-1,2465,-2465,60155_HEMINWAY_WI,45029_BURNS_WI,PACW_WI,IPTV_WI
P82 TotBeast_WI,Interface_WI,60270_OXBOW To 60217_STARKEY_1_WI,1,2465,-2465,60270_OXBOW_WI,60217_STARKEY_WI,IPTV_WI,IPTV_WI
P82 TotBeast_WI,Interface_WI,60305_QUARTZ To 61055_NELSN TP_1_WI,1,2465,-2465,60305_QUARTZ_WI,61055_NELSN TP_WI,IPTV_WI,IPTV_WI
P83 Montana Alberta Tie Line_WI,Interface_WI,62364_HAYLAKE To 622705_MATL AB_1_WI,-1,325,-325,62364_HAYLAKE_WI,622705_MATL AB_WI,NWMT_WI,NWMT_WI
xy AB-MT_WI,Interface_WI,56451_MATLB2 To 622705_MATL AB_1_WI,1,325,-325,56451_MATLB2_WI,622705_MATL AB_WI,AESO_WI,NWMT_WI
xy AZ-CA_WI,Interface_WI,14002_MOENKOPI To 24042_ELDORDO_1_WI,1,99999,-99999,14002_MOENKOPI_WI,24042_ELDORDO_WI,AZPS_WI,CISC_WI
xy AZ-CA_WI,Interface_WI,14003_NAVAJO To 26123_CRYSTAL_1_WI,1,99999,-99999,14003_NAVAJO_WI,26123_CRYSTAL_WI,AZPS_WI,LDWP_WI
xy AZ-CA_WI,Interface_WI,21072_YUCCA To 14568_YUCCA1_1_WI,-1,99999,-99999,21072_YUCCA_WI,14568_YUCCA1_WI,AZPS_WI,AZPS_WI
xy AZ-CA_WI,Interface_WI,21072_YUCCA To 14574_YUCCA2_2_WI,-1,99999,-99999,21072_YUCCA_WI,14574_YUCCA2_WI,AZPS_WI,AZPS_WI
xy AZ-CA_WI,Interface_WI,24019_CAMINO To 19012_MEAD S_E_WI,-1,99999,-99999,24019_CAMINO_WI,19012_MEAD S_WI,TH_Mead_WI,CISC_WI
xy AZ-CA_WI,Interface_WI,22342_HDWSH To 22536_N.GILA_1_WI,1,99999,-99999,22342_HDWSH_WI,22536_N.GILA_WI,CISD_WI,CISD_WI
xy AZ-CA_WI,Interface_WI,22536_N.GILA To 14534_N.GILA 4_1_WI,-1,99999,-99999,22536_N.GILA_WI,14534_N.GILA 4_WI,AZPS_WI,CISD_WI
xy AZ-CA_WI,Interface_WI,22536_N.GILA To 14606_N.GILA 3_2_WI,-1,99999,-99999,22536_N.GILA_WI,14606_N.GILA 3_WI,AZPS_WI,CISD_WI
xy AZ-CA_WI,Interface_WI,19012_MEAD S To 24041_ELDORDO_1_WI,1,99999,-99999,19012_MEAD S_WI,24041_ELDORDO_WI,TH_Mead_WI,CISC_WI
xy AZ-CA_WI,Interface_WI,19012_MEAD S To 24041_ELDORDO_2_WI,1,99999,-99999,19012_MEAD S_WI,24041_ELDORDO_WI,TH_Mead_WI,CISC_WI
xy AZ-CA_WI,Interface_WI,19012_MEAD S To 26046_MCCULLGH_1_WI,1,99999,-99999,19012_MEAD S_WI,26046_MCCULLGH_WI,TH_Mead_WI,LDWP_WI
xy AZ-CA_WI,Interface_WI,19012_MEAD S To 26046_MCCULLGH_2_WI,1,99999,-99999,19012_MEAD S_WI,26046_MCCULLGH_WI,TH_Mead_WI,LDWP_WI
xy AZ-CA_WI,Interface_WI,19012_MEAD S To 26051_MEAD_1_WI,1,99999,-99999,19012_MEAD S_WI,26051_MEAD_WI,TH_Mead_WI,LDWP_WI
xy AZ-CA_WI,Interface_WI,19038_MEAD To 26044_MARKETPL_1_WI,1,99999,-99999,19038_MEAD_WI,26044_MARKETPL_WI,TH_Mead_WI,LDWP_WI
xy AZ-CA_WI,Interface_WI,15021_PALOVRDE To 24900_COLRIVER_1_WI,1,99999,-99999,15021_PALOVRDE_WI,24900_COLRIVER_WI,TH_PV_WI,CISC_WI
xy AZ-CA_WI,Interface_WI,15090_HASSYAMP To 22342_HDWSH_1_WI,1,99999,-99999,15090_HASSYAMP_WI,22342_HDWSH_WI,TH_PV_WI,CISD_WI
xy AZ-CA_WI,Interface_WI,19020_BLYTHE To 21047_NILAND_1_WI,1,99999,-99999,19020_BLYTHE_WI,21047_NILAND_WI,WALC_WI,IID_WI
xy AZ-CA_WI,Interface_WI,19020_BLYTHE To 24017_BLYTHESC_1_WI,1,99999,-99999,19020_BLYTHE_WI,24017_BLYTHESC_WI,WALC_WI,CISC_WI
xy AZ-CA_WI,Interface_WI,19022_DAVIS To 26046_MCCULLGH_1_WI,1,99999,-99999,19022_DAVIS_WI,26046_MCCULLGH_WI,WALC_WI,LDWP_WI
xy AZ-CA_WI,Interface_WI,19042_PARKER To 25402_GENE_1_WI,1,99999,-99999,19042_PARKER_WI,25402_GENE_WI,WALC_WI,CISC_WI
xy AZ-CA_WI,Interface_WI,19051_KNOB To 21059_PILOTKNB_1_WI,1,99999,-99999,19051_KNOB_WI,21059_PILOTKNB_WI,WALC_WI,IID_WI
xy COI plus PDCI_WI,Interface_WI,40111_BIG EDDY To 41311_CELILO1_1_WI,1,7900,-7900,40111_BIG EDDY_WI,41311_CELILO1_WI,BPAT_WI,BPAT_WI
xy COI plus PDCI_WI,Interface_WI,40111_BIG EDDY To 41312_CELILO2_2_WI,1,7900,-7900,40111_BIG EDDY_WI,41312_CELILO2_WI,BPAT_WI,BPAT_WI
xy COI plus PDCI_WI,Interface_WI,41341_BIGEDDY1 To 41313_CELILO3_3_WI,1,7900,-7900,41341_BIGEDDY1_WI,41313_CELILO3_WI,BPAT_WI,BPAT_WI
xy COI plus PDCI_WI,Interface_WI,41343_BIGEDDY3 To 41314_CELILO4_4_WI,1,7900,-7900,41343_BIGEDDY3_WI,41314_CELILO4_WI,BPAT_WI,BPAT_WI
xy COI plus PDCI_WI,Interface_WI,40687_MALIN To 30005_ROUND MT_1_WI,1,7900,-7900,40687_MALIN_WI,30005_ROUND MT_WI,TH_Malin_WI,CIPV_WI
xy COI plus PDCI_WI,Interface_WI,40687_MALIN To 30005_ROUND MT_2_WI,1,7900,-7900,40687_MALIN_WI,30005_ROUND MT_WI,TH_Malin_WI,CIPV_WI
xy COI plus PDCI_WI,Interface_WI,45035_CAPTJACK To 30020_OLINDA_1_WI,1,7900,-7900,45035_CAPTJACK_WI,30020_OLINDA_WI,TH_Malin_WI,BANC_WI
xy WA-BC East_WI,Interface_WI,40146_BOUNDRYW To 50822_NLY 2PS2_1_WI,1,400,-400,40146_BOUNDRYW_WI,50822_NLY 2PS2_WI,BPAT_WI,BCHA_WI
xy WA-BC West_WI,Interface_WI,40323_CUSTER W To 50194_ING 500_1_WI,1,3000,-3000,40323_CUSTER W_WI,50194_ING 500_WI,BPAT_WI,BCHA_WI
xy WA-BC West_WI,Interface_WI,40323_CUSTER W To 50194_ING 500_2_WI,1,3000,-3000,40323_CUSTER W_WI,50194_ING 500_WI,BPAT_WI,BCHA_WI
xy WY-UT_WI,Interface_WI,65140_BENLOMND To 66050_NAUGHTON_1_WI,-1,1700,-1700,65140_BENLOMND_WI,66050_NAUGHTON_WI,PAWY_WI,PAUT_WI
xy WY-UT_WI,Interface_WI,65160_BIRCH CK To 66050_NAUGHTON_1_WI,-1,1700,-1700,65160_BIRCH CK_WI,66050_NAUGHTON_WI,PAWY_WI,PAWY_WI
xy WY-UT_WI,Interface_WI,66050_NAUGHTON To 66565_TREASTON_1_WI,1,1700,-1700,66050_NAUGHTON_WI,66565_TREASTON_WI,PAWY_WI,PAID_WI
z  Aeolus South_WI,Interface_WI,67795_AEOLUS To 67798_AEMNC&1A_1_WI,-1,1700,-1700,67795_AEOLUS_WI,67798_AEMNC&1A_WI,PAWY_WI,PAWY_WI
z  Aeolus West_WI,Interface_WI,65220_BRIDGER To 66020_MUSTANG_1_WI,-1,2670,-2670,65220_BRIDGER_WI,66020_MUSTANG_WI,PAWY_WI,PAWY_WI
z  Aeolus West_WI,Interface_WI,66240_PLATTE To 67499_LATHAM_1_WI,1,2670,-2670,66240_PLATTE_WI,67499_LATHAM_WI,PAWY_WI,PAWY_WI
z  Aeolus West_WI,Interface_WI,66305_RIVERTON To 66740_WYOPO_1_WI,1,2670,-2670,66305_RIVERTON_WI,66740_WYOPO_WI,PAWY_WI,PAWY_WI
z  Aeolus West_WI,Interface_WI,67797_AEOANT&1 To 67826_ANTICLIN_1_WI,1,2670,-2670,67797_AEOANT&1_WI,67826_ANTICLIN_WI,PAWY_WI,PAWY_WI
z  AZ Palo Verde East_WI,Interface_WI,15021_PALOVRDE To 14005_WESTWING_1_WI,1,8010,-8010,15021_PALOVRDE_WI,14005_WESTWING_WI,TH_PV_WI,AZPS_WI
z  AZ Palo Verde East_WI,Interface_WI,15021_PALOVRDE To 14005_WESTWING_2_WI,1,8010,-8010,15021_PALOVRDE_WI,14005_WESTWING_WI,TH_PV_WI,AZPS_WI
z  AZ Palo Verde East_WI,Interface_WI,15021_PALOVRDE To 15061_RUDD_1_WI,1,8010,-8010,15021_PALOVRDE_WI,15061_RUDD_WI,TH_PV_WI,SRP_WI
z  AZ Palo Verde East_WI,Interface_WI,15089_JOJOBA To 15011_KYRENE_1_WI,1,8010,-8010,15089_JOJOBA_WI,15011_KYRENE_WI,TH_PV_WI,SRP_WI
z  AZ Palo Verde East_WI,Interface_WI,15090_HASSYAMP To 15088_PINAL_W_1_WI,1,8010,-8010,15090_HASSYAMP_WI,15088_PINAL_W_WI,TH_PV_WI,SRP_WI
z  CA IPP DC South_WI,Interface_WI,26003_ADELANTO To 26079_TOLUCA_1_WI,1,50000,-50000,26003_ADELANTO_WI,26079_TOLUCA_WI,LDWP_WI,LDWP_WI
z  CA IPP DC South_WI,Interface_WI,26003_ADELANTO To 26105_VICTORVL_1_WI,1,50000,-50000,26003_ADELANTO_WI,26105_VICTORVL_WI,LDWP_WI,LDWP_WI
z  CA IPP DC South_WI,Interface_WI,26003_ADELANTO To 26105_VICTORVL_2_WI,1,50000,-50000,26003_ADELANTO_WI,26105_VICTORVL_WI,LDWP_WI,LDWP_WI
z  CA IPP DC South_WI,Interface_WI,26003_ADELANTO To 26115_RINALDI2_1_WI,1,50000,-50000,26003_ADELANTO_WI,26115_RINALDI2_WI,LDWP_WI,LDWP_WI
z  CA IPP DC South_WI,Interface_WI,26044_MARKETPL To 26003_ADELANTO_1_WI,-1,50000,-50000,26044_MARKETPL_WI,26003_ADELANTO_WI,LDWP_WI,LDWP_WI
