Node,Voltage
38730_SANLUIS1_WI,13.80000019
38735_SANLUIS2_WI,13.80000019
38740_SANLUIS3_WI,13.80000019
38745_SANLUIS4_WI,13.80000019
38750_DOS AMG1_WI,13.19999981
38755_DOS AMG2_WI,13.19999981
38760_DELTA E_WI,13.19999981
38765_DELTA D_WI,13.19999981
38770_DELTA C_WI,13.19999981
38775_BUENAVS1_WI,13.19999981
38780_BUENAVS2_WI,13.19999981
38785_WHLR RD1_WI,13.19999981
38790_WHLR RD2_WI,13.19999981
38795NDGAP1_WI,13.19999981
38800NDGAP2_WI,13.19999981
38805NDGAP3_WI,13.19999981
38810NDGAP4_WI,13.19999981
38815_DELTA B_WI,13.19999981
38820_DELTA A_WI,13.19999981
38825_HYATT 1_WI,12.5
38830_HYATT 2_WI,12.5
38835_HYATT 3_WI,12.5
38840_HYATT 4_WI,12.5
38845_HYATT 5_WI,12.5
38850_HYATT 6_WI,12.5
39009_TAPP1022_WI,70
39074_TAPP1032_WI,70
39075_RPSP1032_WI,70
39076_TAPP1032_WI,34.5
39077_RPSP1032_WI,34.5
39078_RPSP1032_WI,0.314999998
39145_OXYBVHTP_WI,115
39146_OXYBVH_WI,115
39500_CAMANCPP_WI,230
39502_TAPP1029_WI,34.5
39503_RPSP1029_WI,34.5
39504_RPSP1029_WI,0.689999998
39601_KMPUDTAP_WI,115
39602_KMPUDSUB_WI,115
39611_KMPUDSUB_WI,34.5
39612_KMPUD_WI,34.5
39638_TAPP1026_WI,230
39639_RPSP1026_WI,230
39640_TAPP1026_WI,34.5
39641_RPSP1026_WI,34.5
39642_RPSP1026_WI,0.314999998
39871_RPSP1025_WI,0.264999986
24001_ALAMT1 G_WI,18
24002_ALAMT2 G_WI,18
24003_ALAMT3 G_WI,18
24004_ALAMT4 G_WI,18
24005_ALAMT5 G_WI,20
24006_ALMITOSE_WI,230
24007_ALMITOSW_WI,66
24008_ALMITOSW_WI,230
24009_APPGEN1G_WI,13.80000019
24010_APPGEN2G_WI,13.80000019
24011_ARCO  1G_WI,13.80000019
24012_ARCO  2G_WI,13.80000019
24013_ARCO  3G_WI,13.80000019
24014_ARCO  4G_WI,13.80000019
24015_ARCO SC_WI,230
24016_BARRE_WI,230
24017_BLYTHESC_WI,161
24018_BRIGEN_WI,13.80000019
24019_CAMINO_WI,230
24020_CARBGEN1_WI,13.80000019
24021_CENTER S_WI,230
24022_CHEVGEN1_WI,13.80000019
24023_CHEVGEN2_WI,13.80000019
24024_CHINO_WI,66
24025_CHINO_WI,230
24026_CIMGEN_WI,13.80000019
24028_DELAMO_WI,66
24029_DELAMO_WI,230
24030_DELGEN_WI,13.80000019
24031_ETIWAN7A_WI,66
24032_AMERON_WI,66
24035_EAGLEMTN_WI,161
24036_EAGLROCK_WI,230
24039_EL NIDO_WI,66
24040_EL NIDO_WI,230
24041_ELDORDO_WI,230
24042_ELDORDO_WI,500
24043_ELDORDO_WI,115
24044_ELLIS_WI,230
24045_ELSEG1 G_WI,18
24046_ELSEG2 G_WI,18
24047_ELSEG3 G_WI,18
24048_ELSEG4 G_WI,18
24049_ELSEGNDO_WI,230
24050_MTNVIST1_WI,15.5
24051_MTNVIST2_WI,15.5
24052_MTNVIST3_WI,18
24053_MTNVIST4_WI,18
24054_MTNVIST5_WI,16
24055_ETIWANDA_WI,66
24056_ETIWANDA_WI,230
24057_GOLETA_WI,66
24058_GOLETA_WI,230
24059_GOULD_WI,230
24061_HARBOR_WI,230
24062_HARBOR G_WI,13.80000019
24063_HILLGEN_WI,13.80000019
24064_HINSON_WI,66
24065_HINSON_WI,230
24066_HUNT1  G_WI,13.80000019
24067_HUNT2  G_WI,13.80000019
24068_HUNTGBCH_WI,66
24069_HUNTGBCH_WI,230
24070_ICEGEN_WI,13.80000019
24071_INLAND_WI,13.80000019
24072_JOHANNA_WI,230
24073_LA FRESA_WI,66
24074_LA FRESA_WI,230
24075_LAGUBELL_WI,66
24076_LAGUBELL_WI,230
24077_LBEACH_WI,230
24079_LBEACH7G_WI,13.80000019
24080_LBEACH8G_WI,13.80000019
24081_LBEACH9G_WI,13.80000019
24082_LCIENEGA_WI,230
24083_LITEHIPE_WI,66
24084_LITEHIPE_WI,230
24085_LUGO_WI,230
24086_LUGO_WI,500
24087_MAGUNDEN_WI,230
24088_MANDALAY_WI,230
24089_MANDLY1G_WI,13.80000019
24090_MANDLY2G_WI,13.80000019
24091_MESA CAL_WI,230
24092_MIRALOMA_WI,500
24093_MIRALOMW_WI,230
24094_MOBGEN1_WI,13.80000019
24095_MOHAV1CC_WI,22
24096_MOHAV2CC_WI,22
24097_MOHAVE_WI,500
24098_MOORPARK_WI,66
24099_MOORPARK_WI,230
24100_OLINDA_WI,230
24101_OMAR_WI,230
24102_OMAR  1G_WI,13.80000019
24103_OMAR  2G_WI,13.80000019
24104_OMAR  3G_WI,13.80000019
24105_OMAR  4G_WI,13.80000019
24106_ORMOND_WI,230
24107_ORMOND1G_WI,26
24108_ORMOND2G_WI,26
24110_OXGEN_WI,13.80000019
24111_PADUA_WI,66
24112_PADUA_WI,230
24113_PANDOL_WI,13.80000019
24114_PARDEE_WI,230
24115_PASTORIA_WI,230
24118_PITCHGEN_WI,13.80000019
24119_PROCGEN_WI,13.80000019
24121_REDON5 G_WI,18
24122_REDON6 G_WI,18
24123_REDON7 G_WI,20
24124_REDON8 G_WI,20
24125_REDONDO_WI,230
24126_RIOHONDO_WI,230
24127_S.CLARA_WI,66
24128_S.CLARA_WI,230
24129_S.ONOFR2_WI,22
24130_S.ONOFR3_WI,22
24131_S.ONOFRE_WI,230
24132_SANBRDNO_WI,230
24133_SANTIAGO_WI,66
24134_SANTIAGO_WI,230
24135_SAUGUS_WI,66
24136_SEAWEST_WI,230
24137_SERRANO_WI,230
24138_SERRANO_WI,500
24139_SERRFGEN_WI,13.80000019
24140_SIMPSON_WI,13.80000019
24141_SPRINGVL_WI,230
24142_SYC CYN_WI,230
24143_SYCCYN1G_WI,13.80000019
24144_SYCCYN2G_WI,13.80000019
24145_SYCCYN3G_WI,13.80000019
24146_SYCCYN4G_WI,13.80000019
24147_SYLMAR S_WI,230
24148_TENNGEN1_WI,13.80000019
24149_TENNGEN2_WI,13.80000019
24150_ULTRAGEN_WI,13.80000019
24151_VALLEYSC_WI,500
24152_VESTAL_WI,66
24153_VESTAL_WI,230
24154_VILLA PK_WI,230
24155_VINCENT_WI,230
24156_VINCENT_WI,500
24157_WALNUT_WI,66
24158_WALNUT_WI,230
24159LLAMET_WI,13.80000019
24160_VALLEYSC_WI,115
24161_ALAMT6 G_WI,20
24162_ALAMT7 G_WI,16
24163_ARCO  5G_WI,13.80000019
24164_ARCO  6G_WI,13.80000019
24165_VALLEYSP_WI,115
24167_HUNT3  G_WI,13.80000019
24168_HUNT4  G_WI,13.80000019
24169_HUNT5  G_WI,16
24170_LBEACH12_WI,13.80000019
24171_LBEACH34_WI,13.80000019
24173_LBEACH5G_WI,13.80000019
24174_LBEACH6G_WI,13.80000019
24175_VALLEY4T_WI,13.80000019
24176_valley4i_WI,13.80000019
24177_MIRLOM1T_WI,13.80000019
24178_mirlom1i_WI,13.80000019
24179_MIRLOM3T_WI,13.80000019
24180_mirlom3i_WI,13.80000019
24181_MIRLOM4T_WI,13.80000019
24182_mirlom4i_WI,13.80000019
24183_SERRAN1T_WI,13.80000019
24184_serran1i_WI,13.80000019
24185_SERRAN2T_WI,13.80000019
24186_serran2i_WI,13.80000019
24187_VINCEN1T_WI,13.80000019
24188_vincen1i_WI,13.80000019
24189_VINCEN2T_WI,13.80000019
24190_vincen2i_WI,13.80000019
24191_LUGO  1T_WI,13.80000019
24192_lugo  1i_WI,13.80000019
24193_LUGO  2T_WI,13.80000019
24194_lugo  2i_WI,13.80000019
24195_ELDOR 1T_WI,13.80000019
24196_eldor 1i_WI,13.80000019
24197_ELLIS_WI,66
24198_CHEVMAIN_WI,230
24199_CHEVMAIN_WI,66
24200_SAUG TAP_WI,230
24201_BARRE_WI,66
24202_CAMINO_WI,66
24203_CENTER_WI,66
24204_EAGLEMTN_WI,66
24205_EAGLROCK_WI,66
24206_GOULD_WI,66
24207_JOHANNA_WI,66
24208_LCIENEGA_WI,66
24209_MESA CAL_WI,66
24210_MIRALOMA_WI,66
24211_OLINDA_WI,66
24212_RECTOR_WI,66
24213_RIOHONDO_WI,66
24214_SANBRDNO_WI,66
24215_SPRINGVL_WI,66
24216_VILLA PK_WI,66
24217_WARNETAP_WI,230
24218_WARNE_WI,230
24219_PISGAH_WI,230
24220_ELDOR 2T_WI,13.80000019
24221_eldor 2i_WI,13.80000019
24222_MANDLY3G_WI,16
24223_MANDALAY_WI,66
24226_rchvst3i_WI,13.80000019
24227_MIRLOM2T_WI,13.80000019
24228_mirlom2i_WI,13.80000019
24229_VALLEY-S_WI,115
24230LDLIFE_WI,230
24231_rchvst4i_WI,13.80000019
24232_RCHVST3T_WI,13.80000019
24233_RCHVST4T_WI,13.80000019
24234_RECTRSVC_WI,230
24235_RECTOR_WI,230
24236_RANCHVST_WI,500
24237_RANCHVST_WI,230
24238_VERNON66_WI,66
24239_MALBRG1G_WI,13.80000019
24240_MALBRG2G_WI,13.80000019
24241_MALBRG3G_WI,13.80000019
24242_RERC1G_WI,13.80000019
24243_RERC2G_WI,13.80000019
24244_SPRINGEN_WI,13.80000019
24245_EASTWIND_WI,230
24246_EASTWIND_WI,34.5
24247_EASTWND1_WI,34.5
24248_EASTWND2_WI,34.5
24249_eastwnd1_WI,0.600000024
24250_eastwnd2_WI,0.600000024
24251_WESTWIND_WI,230
24252_WESTWIND_WI,22
24253_WESTWND1_WI,22
24254_WESTWND2_WI,22
24255_WESTWND3_WI,22
24256_WESTWND4_WI,22
24257_westwnd1_WI,0.479999989
24258_westwnd2_WI,0.479999989
24259_westwnd3_WI,0.479999989
24260_westwnd4_WI,0.479999989
24261_TEHACHAP_WI,230
24262_TEHACHAP_WI,66
24263_TEHACHMM_WI,66
24264_TEHACHR1_WI,66
24265_TEHACHR2_WI,66
24266_TEHACHMM_WI,12.47000027
24267_TEHACHR1_WI,12.47000027
24268_TEHACHR2_WI,12.47000027
24269_tehachmm_WI,0.479999989
24270_tehachmm_WI,0.569999993
24271_tehachr1_WI,0.479999989
24272_tehachr2_WI,0.479999989
24273_SKYRIVER_WI,230
24274_SKYRIVER_WI,34.5
24275_SKYRIVR1_WI,34.5
24276_SKYRIVR2_WI,34.5
24277_SKYRIVR3_WI,34.5
24278_SKYRIVR4_WI,34.5
24279_skyrivr1_WI,0.479999989
24280_skyrivr2_WI,0.479999989
24281_skyrivr3_WI,0.479999989
24282_skyrivr4_WI,0.479999989
24283_VI-WI 1_WI,230
24299_RERC2G3_WI,16.5
24300_RERC2G4_WI,16.5
24301_BIG CRK1_WI,230
24302_BIG CRK2_WI,230
24303_BIG CRK3_WI,230
24304_BIG CRK4_WI,230
24305_BIG CRK8_WI,230
24306_B CRK1-1_WI,7.199999809
24307_B CRK1-2_WI,13.80000019
24308_B CRK2-1_WI,13.80000019
24309_B CRK2-2_WI,7.199999809
24310_B CRK2-3_WI,7.199999809
24311_B CRK3-1_WI,13.80000019
24312_B CRK3-2_WI,13.80000019
24313_B CRK3-3_WI,13.80000019
24314_B CRK 4_WI,11.5
24315_B CRK 8_WI,13.80000019
24316_MAMMOTH_WI,230
24317_MAMOTH1G_WI,13.80000019
24318_MAMOTH2G_WI,13.80000019
24319_EASTWOOD_WI,13.80000019
24320_EASTWOOD_WI,230
24321_PITMAN_WI,33.5
24322_PORTAL_WI,33.5
24323_PORTAL_WI,4.800000191
24324_SANIGEN_WI,13.80000019
24325_ORCOGEN_WI,13.80000019
24326_EXGEN1_WI,13.80000019
24327_THUMSGEN_WI,13.80000019
24328_CARBGEN2_WI,13.80000019
24329_MOBGEN2_WI,13.80000019
24330_OUTFALL1_WI,13.80000019
24331_OUTFALL2_WI,13.80000019
24332_PALOGEN_WI,13.80000019
24333_REDON1 G_WI,13.80000019
24334_REDON2 G_WI,13.80000019
24335_REDON3 G_WI,13.80000019
24336_REDON4 G_WI,13.80000019
24337_VENICE_WI,13.80000019
24340_CHARMIN_WI,13.80000019
24341_COYGEN_WI,13.80000019
24342_FEDGEN_WI,13.80000019
24343_SIGGEN_WI,66
24344_SANIGEN_WI,66
24345_SIMPSON_WI,66
24346_ORCOGEN_WI,66
24347_EXGEN_WI,66
24348_THUMSGEN_WI,66
24349_CARBOGEN_WI,66
24350_HIDESERT_WI,230
24351_LBEACH_WI,66
24352_SERRFGEN_WI,66
24353_REDONDO_WI,66
24354_MOBGEN_WI,66
24355_PALOGEN_WI,66
24356_ICEGEN_WI,66
24357_CAMGEN_WI,66
24358_OXGEN_WI,66
24359LLAMET_WI,66
24360_PITCHGEN_WI,66
24361_APPGEN3G_WI,13.80000019
24362_EXGEN2_WI,13.80000019
24369_HUNTBCH1_WI,230
24370_KAWGEN_WI,13.80000019
24372_KR 3-1_WI,11
24373_KR 3-2_WI,11
24374_REDBLUFF_WI,500
24401_ANTELOPE_WI,230
24402_ANTELOPE_WI,66
24403_BAILEY_WI,230
24404_BAILEY_WI,66
24405_VARWIND_WI,66
24406_ACTON SC_WI,66
24407_ANAVERDE_WI,66
24408_BREEZE_WI,66
24409_CORUM_WI,66
24410_CUMMINGS_WI,66
24411_DEL SUR_WI,66
24412_GORMAN_WI,66
24413_FRAZPARK_WI,66
24414_MONOLITH_WI,66
24415_LORAINE_WI,66
24416_WALKERBN_WI,66
24417_HAVILAH_WI,66
24418_LANCSTR_WI,66
24419_LITTLERK_WI,66
24420_NEENACH_WI,66
24421_OASIS SC_WI,66
24422_PALMDALE_WI,66
24423_PIUTE_WI,66
24424_QUARTZHL_WI,66
24425_REDMAN_WI,66
24426_SHUTTLE_WI,66
24427LSONA_WI,66
24428_CALCMENT_WI,66
24429_GREATLKS_WI,66
24430_HELIJET_WI,66
24431_LANPRI_WI,66
24432_ROCKAIR_WI,66
24433_TORTOISE_WI,66
24434_ROSAMOND_WI,66
24435_WESTPAC_WI,66
24436_GOLDTOWN_WI,66
24437_KERNRVR_WI,66
24438_TAP 66_WI,66
24439_TAP 65_WI,66
24440_TAP 70_WI,66
24441_TAP 64_WI,66
24442_TAP 68_WI,66
24443_TAP 69_WI,66
24444_TAP 63_WI,66
24445_TAP 60_WI,66
24446_TAP 62_WI,66
24447_TAP 61_WI,66
24448_TAP 72_WI,66
24449_TAP 73_WI,66
24450_TAP 71_WI,66
24451_TAP 86_WI,66
24452_TAP 85_WI,66
24453_TAP 84_WI,66
24454_TAP 83_WI,66
24455_TAP 82_WI,66
24456_BOREL_WI,66
24457_ARBWIND_WI,66
24458_ENCANWND_WI,66
24459_FLOWIND_WI,66
24460_DUTCHWND_WI,66
24461_SOUTHWND_WI,66
24462_NORTHWND_WI,66
24463_ZONDWIND_WI,66
24464_MIDWIND_WI,66
24465_MORWIND_WI,66
24466_TAP 81_WI,66
24467_TAP 80_WI,66
24468_TAP 79_WI,66
24469_TAP 78_WI,66
24470_TAP 75_WI,66
24471_TAP 74_WI,66
24472_TAP 76_WI,66
24473_TAP 67_WI,66
24474_TAP 77_WI,66
24475_RITE AID_WI,66
24476_CORRECT_WI,66
24477_TAP 50_WI,66
24478_TAP 51_WI,66
24479_TAP 52_WI,66
24480_RITTER_WI,66
24481_MIDWIND_WI,12
24482_SOUTHWND_WI,12
24483_NORTHWND_WI,12
24484_ZONDWND1_WI,12
24485_ZONDWND2_WI,12
24486_BREEZE1_WI,12
24487_BREEZE2_WI,12
24488_TAP 18_WI,66
24489_PURIFY_WI,66
24490_TAP 90_WI,66
24491_OAKWIND_WI,66
24492_TAP 88_WI,66
24493_TAP 93_WI,66
24494_BANDUCCI_WI,66
24497_FOXFIELD_WI,66
24601_VICTOR_WI,230
24602_VICTOR_WI,115
24603_APPLEVAL_WI,115
24604_AQUEDUCT_WI,115
24605_HESPERIA_WI,115
24606_PHELAN_WI,115
24607_ROADWAY_WI,115
24608_SAVAGE_WI,115
24609_AFG IND_WI,115
24610_BLKMTN_WI,115
24611_PLEUSS_WI,115
24612_SOPPORT_WI,115
24613_COTNWD_WI,115
24614_TAP601_WI,115
24615_TAP602_WI,115
24616_TAP603_WI,115
24617_TAP604_WI,115
24618_TAP605_WI,115
24619_TAP606_WI,115
24620_TAP607_WI,115
24621_TAP608_WI,115
24622_PERMANTE_WI,115
24623_GOLDHILS_WI,115
24624_RIVERTEX_WI,115
24627_CIMA_WI,230
24628_CIMA_WI,66
24632_NEW VICT_WI,115
24633_KIMSHEW_WI,115
24645_TAP817_WI,115
24646_ELDORDO2_WI,230
24647_IVANPAH_WI,230
24648_IVANPAH_WI,115
24649_TOT180_WI,115
24650_TOT180_WI,13.80000019
24651_TOT210_WI,115
24652_TOT210S1_WI,13.80000019
24653_TOT242_WI,115
24654_TOT242_WI,18
24685_SWPOLE31_WI,66
24686_CAMRIDGE_WI,66
24687_SUB_SE15_WI,66
24688_CORAM_A_WI,34.5
24689_CORAM_B_WI,34.5
24690_FEEDER1A_WI,34.5
24691_FEEDER2A_WI,34.5
24692_FEEDER3A_WI,34.5
24693_FEEDER4A_WI,34.5
24694_FEEDER1B_WI,34.5
24695_WNDT_F1_WI,1
24696_WNDT_F2_WI,1
24697_WNDT_F3_WI,1
24698_WNDT_F4_WI,1
24699_WNDT_F1B_WI,1
24701_KRAMER_WI,230
24702_KRAMER_WI,115
24703_BLM  E7G_WI,13.80000019
24704_BLM  E8G_WI,13.80000019
24705_BLM  W9G_WI,13.80000019
24706_BLM EAST_WI,230
24707_BLM WEST_WI,230
24708_BORAX I_WI,13.80000019
24709_BSPHYD26_WI,2.200000048
24710_BSPHYD34_WI,2.200000048
24711_CALGEN1G_WI,13.80000019
24712_CALGEN2G_WI,13.80000019
24713_CALGEN3G_WI,13.80000019
24714_ALTA  1G_WI,13.80000019
24715_ALTA  2G_WI,13.80000019
24716_COLWATER_WI,115
24717_COLWATER_WI,230
24718_ALTA31GT_WI,13.80000019
24719_ALTA 3ST_WI,13.80000019
24720_ALTA41GT_WI,13.80000019
24721_ALTA 4ST_WI,13.80000019
24722_CONTROL_WI,55
24723_CONTROL_WI,115
24724_OXBOW  B_WI,115
24725_CSA DIAB_WI,115
24726_CSA DIAB_WI,4.159999847
24727_HOLGATE_WI,115
24728_INYO_WI,115
24729_INYO_WI,230
24730_INYO PS_WI,115
24731_INYOKERN_WI,115
24732_KERRGEN_WI,12.5
24733_KERRMGEE_WI,13.80000019
24734_ALTA32GT_WI,13.80000019
24735_ALTA42GT_WI,13.80000019
24736_LUZ LSP_WI,230
24737_LUZ8  G_WI,13.80000019
24738_LUZ9  G_WI,13.80000019
24739_MC GEN_WI,115
24740_MC GEN_WI,13.80000019
24741_MOGEN_WI,115
24742_MOGEN  G_WI,13.80000019
24743_NAVY II_WI,115
24744_NAVYII4G_WI,13.80000019
24745_NAVYII5G_WI,13.80000019
24746_NAVYII6G_WI,13.80000019
24747_OXBOW G1_WI,13.80000019
24748_OXBOW  A_WI,230
24749_SEARLES_WI,115
24750_SEGS2_WI,115
24751_SEGS  1G_WI,13.80000019
24752_SEGS  2G_WI,13.80000019
24753_SUNGEN_WI,115
24754_SUNGEN3G_WI,13.80000019
24755_SUNGEN4G_WI,13.80000019
24756_SUNGEN5G_WI,13.80000019
24757_SUNGEN6G_WI,13.80000019
24758_SUNGEN7G_WI,13.80000019
24759_TORTILLA_WI,115
24760_OXBOW  B_WI,230
24761_TAP701_WI,115
24762_TAP702_WI,115
24763_TAP703_WI,115
24764_TAP704_WI,115
24765_TAP705_WI,115
24766_TAP709_WI,115
24767_ROCKET_WI,115
24768_RANDSBRG_WI,115
24769_EDWARDS_WI,115
24770_SOUTHBAS_WI,115
24771_GALE_WI,115
24772_SHERWIN_WI,115
24773_TIEFORT_WI,115
24774_DUNNSIDE_WI,115
24775_RUSH_WI,115
24776_LEE VINE_WI,115
24777_BAKER_WI,115
24778_MTN PASS_WI,115
24779_LUZ8_WI,230
24780_LUZ9_WI,230
24781_NAVYCOSO_WI,230
24782_CAL GEN_WI,115
24783_RUSH_WI,2.299999952
24784_LUNDY_WI,6.900000095
24785_SEARLES_WI,34.5
24786_CSA DIAB_WI,34.5
24787_POOLE_WI,7.199999809
24790_COSO_WI,115
24791_TAP710_WI,115
24792_DOWNS_WI,115
24799_TAP999_WI,115
24801_DEVERS_WI,500
24802_DEVERS T_WI,13.80000019
24803_devers i_WI,13.80000019
24804_DEVERS_WI,230
24805_DEVERS_WI,115
24806_MIRAGE_WI,230
24807_MIRAGE_WI,115
24808_TAP801_WI,115
24809_YUCCA_WI,115
24810_HI DESER_WI,115
24811_TAP802_WI,115
24813_TAP804_WI,115
24814_BANNING_WI,115
24815_GARNET_WI,115
24816_SANTA RO_WI,115
24817_EISENHOW_WI,115
24818_FARREL_WI,115
24819_CONCHO_WI,115
24820_THORNHIL_WI,115
24821_TAMARISK_WI,115
24822_INDIAN W_WI,115
24823_TAP805_WI,115
24824_CARODEAN_WI,115
24826_INDIGO_WI,115
24827_TAP823_WI,115
24828NTEC9_WI,13.80000019
24829_TAP821_WI,115
24830_DEVERS2T_WI,13.80000019
24831_TAP822_WI,115
24832_TAP820_WI,115
24833_MARASCHI_WI,115
24834_ZANJA_WI,115
24836_devers2i_WI,13.80000019
24837_BOTTLE_WI,115
24838_LTHRNECK_WI,115
24839_BLAST_WI,115
24845_ALBERHIL_WI,500
24846_ALBERHIL_WI,115
24850_BANWIND_WI,115
24900_COLRIVER_WI,500
24901_VSTA_WI,230
24902_VSTA_WI,66
24903_VSTA_WI,115
24904_HIGROVE_WI,115
24905_RVCANAL1_WI,13.80000019
24906_RVCANAL2_WI,13.80000019
24907_RVCANAL3_WI,13.80000019
24908_RVCANAL4_WI,13.80000019
24909_PEPPER_WI,115
24910_CAL ELEC_WI,115
24911_HOMART_WI,115
24912_SHANDIN_WI,115
24913_SANBRDNO_WI,115
24914_MTNVIEW1_WI,13.80000019
24915_MTNVIEW2_WI,13.80000019
24916_TAP902_WI,115
24917_TAP901_WI,115
24918_E-W-WILD_WI,230
24920_MNTVIEW_WI,230
24921_MNTV-CT1_WI,18
24922_MNTV-CT2_WI,18
24923_MNTV-ST1_WI,18
24924_MNTV-CT3_WI,18
24925_MNTV-CT4_WI,18
24926_MNTV-ST2_WI,18
24951_TAP 53_WI,115
24953_MENTONE_WI,115
24954_TAP 40_WI,115
24955_TAP 20_WI,115
24956_CRAFTHLS_WI,115
24991_WLDRNESS_WI,66
24999_DEVRSVC1_WI,500
25001_GOODRICH_WI,230
25002_GOODRICH_WI,33
25100_MERCHANT_WI,230
25101_MRCHNT1_WI,13.80000019
25102_MRCHNT23_WI,13.80000019
25103_COPMTNPV_WI,230
25104_COPRMTN1_WI,34.5
25108_HS-CM92_WI,230
25109_LS-CM92_WI,34.5
25110_CM92-1_WI,0.479999989
25111_CM92-2_WI,0.479999989
25112_CM92-3_WI,0.479999989
25113_CM92-4_WI,0.479999989
25201_LEWIS_WI,230
25202_LWIS ANM_WI,69
25208_DowlingC_WI,13.80000019
25211_CanyonGT_WI,13.80000019
25212_CanyonGT_WI,13.80000019
25213_CanyonGT_WI,13.80000019
25214_CanyonGT_WI,13.80000019
25301_CLTNDREW_WI,13.80000019
25302_CLTNCTRY_WI,13.80000019
25303_CLTNAGUA_WI,13.80000019
25401_EAGLEMTN_WI,230
25402_GENE_WI,230
25403_GENE BK1_WI,230
25404_GENE BK2_WI,230
25405_IRON MTN_WI,230
25406_J.HINDS_WI,230
25407_GENE69 N_WI,69
25408_GENE69 S_WI,69
25409_INTK69 N_WI,69
25410_INTK69 S_WI,69
25411_EAGLEMP1_WI,6.900000095
25412_EAGLEMP2_WI,6.900000095
25413_GENE  P1_WI,6.900000095
25414_GENE  P2_WI,6.900000095
25415_INTAKEP1_WI,6.900000095
25416_INTAKEP2_WI,6.900000095
25417_IRONMTP1_WI,6.900000095
25418_IRONMTP2_WI,6.900000095
25419_JHINDSP1_WI,6.900000095
25420_JHINDSP2_WI,6.900000095
25421_ETI MWD_WI,66
25422_ETI MWDG_WI,13.80000019
25423_ESRP MWD_WI,115
25424_ESRP P1_WI,6.900000095
25425_ESRP P2_WI,6.900000095
25426_ESRP P3_WI,6.900000095
25427_EM LX1_WI,230
25428_EM LX2_WI,230
25429_JH LX1_WI,230
25430_JH LX2_WI,230
25431_GENE LX1_WI,230
25432_GENE LX2_WI,230
25510_HARBORG4_WI,4.159999847
25511_HARBOR13_WI,13.80000019
25512_JHINDMWD_WI,230
25601_DVLCYN12_WI,115
25602_DVLCYN34_WI,115
25603_DVLCYN3G_WI,13.80000019
25604_DVLCYN4G_WI,13.80000019
25605_EDMON1AP_WI,14.39999962
25606_EDMON2AP_WI,14.39999962
25607_EDMON3AP_WI,14.39999962
25608_EDMON4AP_WI,14.39999962
25609_EDMON5AP_WI,14.39999962
25610_EDMON6AP_WI,14.39999962
25611_EDMON7AP_WI,14.39999962
25612_EDMON8AP_WI,14.39999962
25613_EDMONSTN_WI,230
25614_OSO A  P_WI,13.19999981
25615_OSO B  P_WI,13.19999981
25616_PEARBLSM_WI,230
25617_PEARBMAP_WI,13.19999981
25618_PEARBMBP_WI,13.19999981
25619_PEARBMCP_WI,13.80000019
25620_PEARBMDP_WI,13.80000019
25621_OSO_WI,66
25622_TAP806_WI,115
25623_TAP807_WI,115
25624_TAP808_WI,115
25625_TAP809_WI,115
25626_TAP810_WI,115
25627_TAP811_WI,115
25628_TAP812_WI,115
25629_TAP813_WI,115
25630_TAP814_WI,115
25632_TERAWND_WI,115
25633_CAPWIND_WI,115
25634_BUCKWND_WI,115
25635_ALTWIND_WI,115
25636_RENWIND_WI,115
25637_TRANWND_WI,115
25639_SEAWIND_WI,115
25640_PANAERO_WI,115
25641_TAP816_WI,115
25642_TAP819_WI,115
25644_TAP818_WI,115
25645_VENWIND_WI,115
25646_SANWIND_WI,115
25647_ALAMO SC_WI,66
25648_DVLCYN1G_WI,13.80000019
25649_DVLCYN2G_WI,13.80000019
25650_MHV SPHN_WI,115
25651_WARNE1_WI,13.80000019
25652_WARNE2_WI,13.80000019
25653_ALAMO SC_WI,13.80000019
25654_VIEJOSC_WI,230
25655_VIEJO66_WI,66
25656_MIRALOME_WI,230
25657_MJVSPHN1_WI,13.80000019
25658_MJVSPHN2_WI,13.80000019
25659_MJVSPHN3_WI,13.80000019
25664_TAP998_WI,115
25666_EL CASCO_WI,230
25667_EL CASCO_WI,115
28322_TAP 22_WI,66
28338_TAP 38_WI,66
28339_TAP 39_WI,66
29000_HIDEDST1_WI,20
29001_HIDEDCT3_WI,15
29002_HIDEDCT2_WI,15
29003_HIDEDCT1_WI,15
29004_ELLWOOD_WI,13.80000019
29005_PASADNA1_WI,13.80000019
29006_PASADNA2_WI,13.80000019
29007_BRODWYSC_WI,13.80000019
29008_LAKEGEN_WI,13.80000019
29020_TIFFWIND_WI,115
29021NTEC6_WI,12
29023NTEC4_WI,12
29036_ELDOR 3T_WI,13.80000019
29037_eldor 3i_WI,13.80000019
29038_ELDOR 4T_WI,13.80000019
29039_eldor 4i_WI,13.80000019
29040_IEEC_WI,500
29041_IEEC-G1_WI,19.5
29042_IEEC-G2_WI,19.5
29050_PSTRIA_WI,230
29051_PSTRIAG1_WI,18
29052_PSTRIAG2_WI,18
29053_PSTRIAS1_WI,18
29054_PSTRIAG3_WI,18
29055_PSTRIAS2_WI,18
29056_TOT139DL_WI,230
29057_TOT139G1_WI,15
29058_TOT139G2_WI,15
29059_TOT139G3_WI,15
29060_MOUNTWND_WI,115
29061_WHITEWTR_WI,33
29100_TOT032_WI,230
29101_TOT032G1_WI,13.80000019
29102_TOT032G2_WI,13.80000019
29103_TOT032G3_WI,13.80000019
