Collection,Parent Name,Child Name,Parent Category,Child Category
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,DonVonRsfldCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,ElkHillsCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,FosterWhlrCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,FresnoCogenCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,GatewayCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,GilroyCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,GreenleafCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,JeffrsnSmrftCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,KingCityCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,KingsburgCgnCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LaPaloma1_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LaPaloma2_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LaPaloma3_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LaPaloma4_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LodiEnergyCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LosEsterosCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LosMedanosCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MartinezCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MetcalfEnrgyCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OakleyCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,ParnsusCntrlCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,PE-BerkeleyCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,RussellCityCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SunriseCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,TracyCACC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,UnitedCogenCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,WPSIncCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Alameda1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Alameda2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Badger_Creek_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,BearMountain_CA_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,BerryTanneHills18-1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,BerryTanneHills18-2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,BerryUniversityCogen_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chalk_Cliff_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Coalinga_25D1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Coalinga_25D2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Coalinga_25D3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Coalinga_25D4_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Coalinga_6C1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Coalinga_6C2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,CoalingaCogen_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,CPeakPanochePkr_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Creed_Energy_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_31X1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_31X2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_36W1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_36W2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_36W3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_36W4_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_6Z1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Cymric_6Z2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,DoubleC1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,DoubleC2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Eastridge1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Eastridge2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,ElkHillsCogen1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,ElkHillsCogen2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Feather_River_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,FresnoPeakr_CT_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Frito_Lay_Cogen_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,GatesPeaker_CT_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Gianera_1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Gianera_2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,GilroyEnergyPeaking1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,GilroyEnergyPeaking2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,GilroyEnergyPeaking3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Goose_Haven_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Greenleaf2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HanfordEnergy1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HanfordEnergy2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Henrietta1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Henrietta2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HighSierra1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HighSierra2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,IBM_COTTLE_1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Kern_Front_KF1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Kern_Front_KF2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,KingCityPeaking_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,KingsRiverGT1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,KingsRiverGT2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Lambie_EC_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Lassen1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LiveOakCogen_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Lodi_1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LodiSTIG_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LostHillsCogen4_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LostHillsCogen5_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,LostHillsCogen6_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Mariposa1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Mariposa2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Mariposa3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Mariposa4_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MarshLanding1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MarshLanding2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MarshLanding3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MarshLanding4_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,McKittrick_Ltd_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,McKittrick1_RP_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,McKittrick2_RP_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Mid_Set_Cogen_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MidwaySunsetA_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MidwaySunsetB_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MidwaySunsetC_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Oakland_Pwr1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Oakland_Pwr2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Oakland_Pwr3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Oildale_Energy_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,PanocheEC1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,PanocheEC2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,PanocheEC3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,PanocheEC4_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,PanochePeakerCT_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Phillips_RodeoA_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Phillips_RodeoB_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Phillips_RodeoC_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Ripon_Mill_GEN1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Riverview_EC_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SalinasRiverCgn_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,San_Joaquin_Cgn_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SAN_JOAQUIN_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SanJoseCgn_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Santa_ClaraCgn1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Santa_ClaraCgn2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Santa_Maria_Cgn_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Sargent_Canyon_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SEKernRiverCgn1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SEKernRiverCgn2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SEKernRiverCgn3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SouthBelridge1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SouthBelridge2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SouthBelridge3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,SRI_Int_Cgn_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Starwood1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Starwood2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Taft_Cgn1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Taft_Cgn2_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Taft_Cgn3_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Taft_Cgn4_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,University_QF_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,VacaDixonPeaker_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,ValeroCgn1_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Welport_Lease_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Wolfskill_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Yuba_City_Cogen_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Yuba_City_EC_WI,LCGS_WI,CT_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Castrvlle_QF_WI,LCGS_WI,Coal_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Fellow_QF_WI,LCGS_WI,Coal_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,JacksonValley_WI,LCGS_WI,Coal_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Lassen_QF_WI,LCGS_WI,Coal_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MtPosoCogen_WI,LCGS_WI,Coal_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Phillips_Carbon_WI,LCGS_WI,Coal_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,PortofStocktonEF_WI,LCGS_WI,Coal_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Pit_4_1_WI,LCGS_WI,Hydro_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Pit_5_H2_WI,LCGS_WI,Hydro_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Pit_6_H1_WI,LCGS_WI,Hydro_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Pit_7_H1_WI,LCGS_WI,Hydro_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_01_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_02_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_03_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_04_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_05_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_06_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_07_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_08_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_09_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_10_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_11_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_12_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_13_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_14_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_15_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Chowchilla2_16_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC01_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC02_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC03_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC04_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC05_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC06_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC07_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC08_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC09_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HumboldtBayIC10_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OrovilleCogen1_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OrovilleCogen2_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OrovilleCogen3_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OrovilleCogen4_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OrovilleCogen5_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OrovilleCogen6_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,OrovilleCogen7_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC1_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC10_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC11_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC12_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC13_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC14_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC15_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC16_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC2_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC3_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC4_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC5_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC6_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC7_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC8_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Red_Bluff_IC9_WI,LCGS_WI,IC_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,Dinuba_1_WI,LCGS_WI,NG_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,RichmondCgn1_WI,LCGS_WI,NG_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,RichmondCgn2_WI,LCGS_WI,NG_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,MartinezRegen_WI,LCGS_WI,Other_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,RichmondRefinery-5_WI,LCGS_WI,Other_ST_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HelmsPS1_WI,LCGS_WI,PS_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HelmsPS2_WI,LCGS_WI,PS_WI
Reserve.Generators,Regulation_CAISO_Thermal_North_WI,HelmsPS3_WI,LCGS_WI,PS_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,BlytheCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,Brea2CC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,CalInstTech-CC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,CarsonCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,CicloCmbMxclCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,ClearwaterCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,CoolwaterCC3-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,CoolwaterCC4-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,DesertStarCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,DivisnNavalCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,ElSegndCogCC1-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,ElSegndCogCC2-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,ElSegndCogCC3-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,ElSegndEnrgCC1-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,ElSegndEnrgCC2-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,GoalLineCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,HarborCgnCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,HighDesertCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,InlandEmpireEC1_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,InlandEmpireEC2_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,LaRosita2CC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,LomaLindaCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,MalburgCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,MojaveCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,MtnviewCC3-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,MtnviewCC4-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,NorthIslandCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,NTC-MCRD-CC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,OLSCamarilloCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,OLSChinoCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,OtayMesaCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,PalomarCC-Total_WI,LCGS_WI,CC_WI
Reserve.Generators,Regulation_CAISO_Thermal_South_WI,PastoriaCC1-Total_WI,LCGS_WI,CC_WI
